liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Espanha - La Liga,17:00,Elche,Osasuna,2.7,3.3,2.55,https://redscores.com/pt-br/match/osasuna-elche/qDxAj
Alemanha - Bundesliga,16:30,Dortmund,Mainz,1.57,4.33,5.25,https://redscores.com/pt-br/match/borussia-dortmund-fsv-mainz-05/DAxAG
Itália - Serie A,16:45,Pisa,Milan,6.0,4.1,1.57,https://redscores.com/pt-br/match/milan-pisa/1AxRI
França - Ligue 1,15:00,Rennes,PSG,7.5,5.0,1.36,https://redscores.com/pt-br/match/paris-saint-germain-rennes/vExzE
França - Ligue 1,17:05,Monaco,Nantes,1.48,4.33,7.0,https://redscores.com/pt-br/match/nantes-monaco/8xjZA
Países Baixos - Eredivisie,16:00,FC Volendam,PSV,10.0,7.0,1.22,https://redscores.com/pt-br/match/psv-fc-volendam/FFxIT
Portugal - Primeira Liga,15:30,Santa Clara,Benfica,7.5,3.75,1.5,https://redscores.com/pt-br/match/benfica-santa-clara/5ExCV
Portugal - Primeira Liga,17:45,Tondela,Alverca,2.5,3.0,3.0,https://redscores.com/pt-br/match/tondela-alverca/k6x9tE
Turquia - Super Lig,14:00,Antalyaspor,Samsunspor,4.0,3.2,2.0,https://redscores.com/pt-br/match/antalyaspor-samsunspor/kAxCX
Turquia - Super Lig,14:00,Galatasaray,Eyüpspor,1.12,8.5,19.0,https://redscores.com/pt-br/match/galatasaray-eyupspor/rx11
Bélgica - Pro League,16:45,Mechelen,Genk,3.4,3.5,2.1,https://redscores.com/pt-br/match/genk-mechelen/MwxfY
Espanha - La Liga 2,16:30,Almería,FC Andorra,1.72,3.8,4.5,https://redscores.com/pt-br/match/almeria-fc-andorra/efxq9bA
Alemanha - 2. Bundesliga,14:30,Nürnberg,Karlsruher,1.75,3.9,4.1,https://redscores.com/pt-br/match/nurnberg-karlsruher-sc/UHxB0
Alemanha - 2. Bundesliga,14:30,Düsseldorf,Preußen Münster,1.9,3.6,3.7,https://redscores.com/pt-br/match/fortuna-dusseldorf-preusen-munster/4IxY8
França - Ligue 2,16:00,Amiens,Dunkerque,3.9,3.4,1.83,https://redscores.com/pt-br/match/amiens-sc-dunkerque/yGxaK
França - Ligue 2,16:00,Clermont,Rodez,2.37,3.2,2.8,https://redscores.com/pt-br/match/clermont-rodez/C1AxJpb
França - Ligue 2,16:00,Red Star,Nancy,1.9,3.3,4.1,https://redscores.com/pt-br/match/red-star-nancy/XIxV6
França - Ligue 2,16:00,Laval,Annecy,3.3,3.0,2.3,https://redscores.com/pt-br/match/laval-annecy/hjxwL
França - Ligue 2,16:00,Pau,Boulogne,1.9,3.4,4.0,https://redscores.com/pt-br/match/boulogne-pau/7Lxep
Países Baixos - Eerste Divisie,16:00,Den Haag,Maastricht,1.16,7.5,13.0,https://redscores.com/pt-br/match/ado-den-haag-mvv-maastricht/pjxLo
Países Baixos - Eerste Divisie,16:00,TOP Oss,Jong AZ,2.35,3.75,2.7,https://redscores.com/pt-br/match/top-oss-jong-az/vtxc0
