data,liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
2026-04-18,Inglaterra - Premier League,08:30,Brentford,Fulham,2.1,3.75,3.25,https://redscores.com/pt-br/match/fulham-brentford/Fx2B
2026-04-18,Inglaterra - Premier League,11:00,Newcastle,Bournemouth,2.05,3.75,3.3,https://redscores.com/pt-br/match/newcastle-united-afc-bournemouth/kx1
2026-04-18,Inglaterra - Premier League,11:00,Leeds,Wolves,1.57,4.0,6.0,https://redscores.com/pt-br/match/wolverhampton-wanderers-leeds-united/OxfA
2026-04-18,Inglaterra - Premier League,13:30,Tottenham,Brighton,2.8,3.7,2.35,https://redscores.com/pt-br/match/tottenham-hotspur-brighton-hove-albion/dxIA
2026-04-18,Inglaterra - Premier League,16:00,Chelsea,Manchester United,2.1,3.6,3.3,https://redscores.com/pt-br/match/manchester-united-chelsea/hxj
2026-04-18,Alemanha - Bundesliga,10:30,Hoffenheim,Dortmund,2.4,4.0,2.6,https://redscores.com/pt-br/match/borussia-dortmund-tsg-hoffenheim/DAxvw
2026-04-18,Alemanha - Bundesliga,10:30,Werder Bremen,Hamburger,1.95,3.6,3.75,https://redscores.com/pt-br/match/werder-bremen-hamburger-sv/KAxmw
2026-04-18,Alemanha - Bundesliga,10:30,Leverkusen,Augsburg,1.38,5.25,7.0,https://redscores.com/pt-br/match/fc-augsburg-bayer-04-leverkusen/OAxN3
2026-04-18,Alemanha - Bundesliga,10:30,Union Berlin,Wolfsburg,2.15,3.6,3.25,https://redscores.com/pt-br/match/vfl-wolfsburg-fc-union-berlin/lexvI
2026-04-18,Alemanha - Bundesliga,13:30,Frankfurt,RB Leipzig,3.4,4.0,1.95,https://redscores.com/pt-br/match/rb-leipzig-eintracht-frankfurt/Qcxad
2026-04-18,Itália - Serie A,10:00,Udinese,Parma,2.15,3.0,3.9,https://redscores.com/pt-br/match/udinese-parma/UCxqd
2026-04-18,Itália - Serie A,13:00,Napoli,Lazio,1.5,4.0,7.0,https://redscores.com/pt-br/match/lazio-napoli/VxYE
2026-04-18,Itália - Serie A,15:45,Roma,Atalanta,2.45,3.25,2.9,https://redscores.com/pt-br/match/roma-atalanta/SxSF
2026-04-18,França - Ligue 1,12:00,Lorient,Marseille,4.75,4.1,1.66,https://redscores.com/pt-br/match/olympique-marseille-lorient/wxXOb
2026-04-18,França - Ligue 1,14:00,Angers,Le Havre,2.87,3.1,2.62,https://redscores.com/pt-br/match/angers-sco-le-havre/wgxjI
2026-04-18,França - Ligue 1,16:05,LOSC Lille,Nice,1.5,4.33,6.5,https://redscores.com/pt-br/match/nice-losc-lille/LDxJF
2026-04-18,Portugal - Primeira Liga,11:30,Nacional,Alverca,2.2,3.4,3.2,https://redscores.com/pt-br/match/nacional-alverca/k3Ax9tE
2026-04-18,Portugal - Primeira Liga,14:00,Casa Pia,Santa Clara,3.75,2.9,2.2,https://redscores.com/pt-br/match/santa-clara-casa-pia/CVxOEB
2026-04-18,Portugal - Primeira Liga,16:30,Gil Vicente,Guimaraes,2.15,3.2,3.4,https://redscores.com/pt-br/match/gil-vicente-vitoria-sc/8CxSG
2026-04-18,Turquia - Super Lig,08:30,Karagümrük,Eyüpspor,1.83,3.5,4.33,https://redscores.com/pt-br/match/eyupspor-fatih-karagumruk/11xMcA
2026-04-18,Turquia - Super Lig,11:00,Kocaelispor,Göztepe,2.8,3.0,2.7,https://redscores.com/pt-br/match/goztepe-kocaelispor/3bAxGwB
2026-04-18,Turquia - Super Lig,14:00,Gençlerbirliği,Galatasaray,8.0,4.75,1.36,https://redscores.com/pt-br/match/galatasaray-genclerbirligi/rxvc
2026-04-18,Brasil - Serie A,18:30,Chapecoense,Botafogo,3.25,3.25,2.25,https://redscores.com/pt-br/match/chapecoense-botafogo/TFx7X
2026-04-18,Brasil - Serie A,18:30,Vasco da Gama,São Paulo,2.2,3.25,3.3,https://redscores.com/pt-br/match/vasco-da-gama-sao-paulo/MFxJ6
2026-04-18,Brasil - Serie A,20:00,Vitória,Corinthians,2.6,3.1,2.87,https://redscores.com/pt-br/match/corinthians-vitoria/8cxm5
2026-04-18,Brasil - Serie A,20:30,Cruzeiro,Grêmio,1.66,3.75,5.25,https://redscores.com/pt-br/match/gremio-cruzeiro/7yxi4
2026-04-18,EUA - Major League Soccer,14:00,Toronto,Austin,1.9,3.5,3.9,https://redscores.com/pt-br/match/toronto-austin/ZAxXjDA
2026-04-18,EUA - Major League Soccer,15:30,CF Montréal,New York RB,2.5,3.7,2.6,https://redscores.com/pt-br/match/new-york-rb-cf-montreal/IdxHaA
2026-04-18,EUA - Major League Soccer,17:30,Colorado Rapids,Inter Miami,3.4,4.1,1.95,https://redscores.com/pt-br/match/colorado-rapids-inter-miami/6bx3IBA
2026-04-18,EUA - Major League Soccer,20:30,Atlanta United,Nashville SC,3.3,3.5,2.15,https://redscores.com/pt-br/match/atlanta-united-nashville-sc/X8xAYT
2026-04-18,EUA - Major League Soccer,20:30,Cincinnati,Chicago Fire,2.55,3.6,2.6,https://redscores.com/pt-br/match/chicago-fire-cincinnati/hAxS8
2026-04-18,EUA - Major League Soccer,20:30,New England,Columbus Crew,2.7,3.5,2.5,https://redscores.com/pt-br/match/columbus-crew-new-england/oExPf
2026-04-18,EUA - Major League Soccer,20:30,Orlando City,Houston Dynamo,2.5,4.0,2.55,https://redscores.com/pt-br/match/orlando-city-houston-dynamo/KBx0D
2026-04-18,EUA - Major League Soccer,20:30,Philadelphia Union,DC United,1.85,3.5,4.33,https://redscores.com/pt-br/match/dc-united-philadelphia-union/9bxPc
2026-04-18,EUA - Major League Soccer,20:30,New York City,Charlotte,1.9,3.7,3.8,https://redscores.com/pt-br/match/new-york-city-charlotte/o8xH4eA
2026-04-18,EUA - Major League Soccer,21:30,Dallas,LA Galaxy,2.0,3.7,3.5,https://redscores.com/pt-br/match/la-galaxy-dallas/ydxrE
