liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Inglaterra - Premier League,11:00,Crystal Palace,Wolves,1.72,3.8,4.75,https://redscores.com/pt-br/match/wolverhampton-wanderers-crystal-palace/Ox0
Inglaterra - Premier League,11:00,Sunderland,Fulham,2.75,3.25,2.62,https://redscores.com/pt-br/match/sunderland-fulham/BxF
Inglaterra - Premier League,11:00,Nottingham,Liverpool,4.0,4.0,1.8,https://redscores.com/pt-br/match/liverpool-nottingham-forest/exbA
Inglaterra - Premier League,13:30,Tottenham,Arsenal,6.25,4.0,1.55,https://redscores.com/pt-br/match/tottenham-hotspur-arsenal/dxJ
Espanha - La Liga,10:00,Getafe,Sevilla,2.4,2.87,3.5,https://redscores.com/pt-br/match/getafe-sevilla/WAxCF
Espanha - La Liga,12:15,Barcelona,Levante,1.11,12.0,15.0,https://redscores.com/pt-br/match/fc-barcelona-levante/lAxU5
Espanha - La Liga,14:30,Celta Vigo,Mallorca,1.9,3.4,4.33,https://redscores.com/pt-br/match/celta-de-vigo-mallorca/sxRf
Espanha - La Liga,17:00,Villarreal,Valencia,1.7,4.0,4.5,https://redscores.com/pt-br/match/valencia-villarreal/PBxa6
Alemanha - Bundesliga,11:30,Freiburg,M'Gladbach,1.95,3.3,4.1,https://redscores.com/pt-br/match/borussia-monchengladbach-sc-freiburg/gFxC7
Alemanha - Bundesliga,13:30,St. Pauli,Werder Bremen,2.75,3.1,2.75,https://redscores.com/pt-br/match/werder-bremen-st-pauli/KAxYC
Alemanha - Bundesliga,15:30,Heidenheim,Stuttgart,4.5,4.0,1.7,https://redscores.com/pt-br/match/heidenheim-vfb-stuttgart/MXxM3
Itália - Serie A,08:30,Genoa,Torino,2.25,3.0,3.6,https://redscores.com/pt-br/match/genoa-torino/UAxBf
Itália - Serie A,11:00,Atalanta,Napoli,2.5,3.0,3.1,https://redscores.com/pt-br/match/napoli-atalanta/YExSF
Itália - Serie A,14:00,Milan,Parma,1.33,5.0,9.5,https://redscores.com/pt-br/match/milan-parma/1Axqd
