liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Brasil - Serie A,19:00,Bahia,Fluminense,2.2,3.3,3.4,https://redscores.com/pt-br/match/bahia-fluminense/KFx7I
Brasil - Serie A,20:00,Vasco da Gama,Chapecoense,1.65,3.6,5.75,https://redscores.com/pt-br/match/vasco-da-gama-chapecoense/MFxTF
Brasil - Serie A,21:30,Cruzeiro,Coritiba,1.42,4.33,8.5,https://redscores.com/pt-br/match/cruzeiro-coritiba/i4xbvA
Inglaterra - League Two,17:01,Accrington,Salford,3.1,3.3,2.25,https://redscores.com/pt-br/match/salford-city-accrington-stanley/DbxOd
Arábia Saudita - Pro League,12:20,Al Feiha,Al Najma,1.7,3.6,4.33,https://redscores.com/pt-br/match/al-najma-al-feiha/0jBxrXc
Arábia Saudita - Pro League,14:30,Al Akhdoud,Al Hilal,13.0,6.25,1.16,https://redscores.com/pt-br/match/al-hilal-al-akhdoud/62AxLQAA
Arábia Saudita - Pro League,14:30,Al Ahli,Al Hazm,1.2,5.5,10.0,https://redscores.com/pt-br/match/al-ahli-al-hazm/nubxcXc
Colômbia - Liga BetPlay,22:00,Millonarios,Deportivo Pereira,1.48,4.1,7.0,https://redscores.com/pt-br/match/millonarios-deportivo-pereira/bdbxMGb
Egito - Premier League,12:00,Haras El Hodood,Pharco,2.7,2.75,2.8,https://redscores.com/pt-br/match/haras-el-hodood-pharco/TMcxuyE
Egito - Premier League,15:00,Ceramica Cleopatra,Ghazl El Mehalla,1.72,3.2,5.0,https://redscores.com/pt-br/match/ghazl-el-mehalla-ceramica-cleopatra/rMcxUKdA
Egito - Premier League,15:00,Wadi Degla,Al Mokawloon,2.62,2.7,2.9,https://redscores.com/pt-br/match/al-mokawloon-wadi-degla/Gfxv3A
Eslovênia - 1. SNL,11:00,Aluminij,Olimpija,,,,https://redscores.com/pt-br/match/olimpija-aluminij/ZLx72
Romênia - Liga 1,13:00,Universitatea Craiova,Otelul,1.66,3.3,4.5,https://redscores.com/pt-br/match/otelul-universitatea-craiova/fGxMeB
Romênia - Liga 1,15:30,FCSB,Botoşani,1.61,3.6,5.0,https://redscores.com/pt-br/match/botosani-fcsb/L1xo5
