liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Brasil - Serie A,POSTP,Botafogo,Vitória,1.66,3.6,5.25,https://redscores.com/pt-br/match/botafogo-vitoria/7Xxm5
Brasil - Serie A,POSTP,Flamengo,Mirassol,1.4,4.2,8.5,https://redscores.com/pt-br/match/flamengo-mirassol/Yixm9b
Brasil - Serie A,19:00,Remo,Internacional,3.2,3.25,2.3,https://redscores.com/pt-br/match/internacional-remo/gwxKdB
Brasil - Serie A,19:00,Bragantino,Athletico PR,1.66,3.4,4.5,https://redscores.com/pt-br/match/athletico-pr-bragantino/i5xadb
Brasil - Serie A,19:30,Coritiba,São Paulo,3.1,3.1,2.45,https://redscores.com/pt-br/match/sao-paulo-coritiba/J6xbvA
Brasil - Serie A,20:00,Cruzeiro,Corinthians,1.85,3.4,4.5,https://redscores.com/pt-br/match/corinthians-cruzeiro/8cxi4
Brasil - Serie A,21:30,Palmeiras,Fluminense,1.85,3.6,4.1,https://redscores.com/pt-br/match/fluminense-palmeiras/7Ixd5
Brasil - Serie A,21:30,Grêmio,Atlético Mineiro,2.15,3.4,3.3,https://redscores.com/pt-br/match/gremio-atletico-mineiro/7yxF5
Inglaterra - Championship,16:45,Millwall,Birmingham,2.45,3.3,2.87,https://redscores.com/pt-br/match/birmingham-city-millwall/gxBA
Inglaterra - Championship,16:45,Sheffield Utd,Coventry,2.5,3.4,2.75,https://redscores.com/pt-br/match/sheffield-united-coventry-city/Kx5A
Inglaterra - Championship,16:45,Norwich,Sheffield Wed,1.2,6.25,15.0,https://redscores.com/pt-br/match/norwich-city-sheffield-wednesday/Qx5
Inglaterra - Championship,17:00,Stoke,Oxford Utd,1.85,3.5,4.33,https://redscores.com/pt-br/match/stoke-city-oxford-united/nx2c
Espanha - La Liga 2,POSTP,Ceuta,Córdoba,2.87,3.0,2.62,https://redscores.com/pt-br/match/cordoba-ceuta/iHxeJB
Suíça - Super League,POSTP,Winterthur,Thun,6.5,5.25,1.38,https://redscores.com/pt-br/match/winterthur-thun/Y6xU1b
Argentina - Superliga,17:00,Barracas Central,Tigre,3.4,2.8,2.5,https://redscores.com/pt-br/match/barracas-central-tigre/3gbxbub
Argentina - Superliga,17:00,Gimnasia La Plata,Rosario Central,3.1,2.55,2.87,https://redscores.com/pt-br/match/gimnasia-la-plata-rosario-central/VDxf4
Argentina - Superliga,19:30,Vélez Sarsfield,Deportivo Riestra,1.85,3.1,5.25,https://redscores.com/pt-br/match/velez-sarsfield-deportivo-riestra/lubx94B
Argentina - Superliga,19:30,Newell's Old Boys,Estudiantes,3.25,2.87,2.55,https://redscores.com/pt-br/match/newell-s-old-boys-estudiantes/qxbPb
Arábia Saudita - Pro League,16:00,Al Feiha,Al Suqoor,2.55,3.2,2.45,https://redscores.com/pt-br/match/al-feiha-al-suqoor/rXcxuXc
Arábia Saudita - Pro League,16:00,Al Najma,Al Nassr,13.0,7.0,1.14,https://redscores.com/pt-br/match/al-nassr-al-najma/CUx0jB
Colômbia - Liga BetPlay,21:00,Santa Fe,Atlético Nacional,2.9,3.1,2.45,https://redscores.com/pt-br/match/atletico-nacional-santa-fe/EyAxAlB
Egito - Premier League,16:30,Petrojet,Al Ittihad,2.1,2.87,3.3,https://redscores.com/pt-br/match/petrojet-al-ittihad/U2AxSCb
Egito - Premier League,16:30,National Bank of Egypt,Pharco,1.55,3.2,6.0,https://redscores.com/pt-br/match/pharco-national-bank-of-egypt/uyExuKdA
Egito - Premier League,16:30,Al Masry,Future FC,2.0,3.1,3.25,https://redscores.com/pt-br/match/al-masry-future-fc/9BAxvKdA
Inglaterra - National League,16:45,Yeovil Town,Sutton,2.3,3.25,2.75,https://redscores.com/pt-br/match/yeovil-town-sutton-united/IcxBC
Inglaterra - National League,16:45,Woking,Solihull Moors,2.2,3.4,2.9,https://redscores.com/pt-br/match/woking-solihull-moors/rdx3i
Inglaterra - National League,16:45,Eastleigh,Truro City,2.05,3.25,3.3,https://redscores.com/pt-br/match/truro-city-eastleigh/fbxNB
Inglaterra - National League,16:45,Braintree Town,Aldershot Town,3.8,3.75,1.8,https://redscores.com/pt-br/match/aldershot-town-braintree-town/FBxRH
Inglaterra - National League,16:45,Gateshead,Morecambe,2.3,3.6,2.62,https://redscores.com/pt-br/match/gateshead-morecambe/JCxug
Inglaterra - National League,16:45,Hartlepool,Carlisle,3.1,3.4,2.1,https://redscores.com/pt-br/match/hartlepool-united-carlisle-united/CCxMC
Paraguai - Division 1,18:30,Sportivo Ameliano,Cerro Porteño,3.7,3.0,1.95,https://redscores.com/pt-br/match/cerro-porteno-sportivo-ameliano/24x04bA
Paraguai - Division 1,20:30,Olimpia,Libertad,2.15,3.0,3.2,https://redscores.com/pt-br/match/libertad-olimpia/b7bx0Fc
Paraguai - Division 1,20:30,Sportivo Trinidense,Sportivo Luqueño,2.3,3.1,3.1,https://redscores.com/pt-br/match/sportivo-luqueno-sportivo-trinidense/PpAxQ7b
