data,liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
2026-04-21,Inglaterra - Premier League,16:00,Brighton,Chelsea,2.45,3.6,2.7,https://redscores.com/pt-br/match/chelsea-brighton-hove-albion/jxIA
2026-04-21,Espanha - La Liga,14:00,Athletic Club,Osasuna,1.9,3.4,4.2,https://redscores.com/pt-br/match/osasuna-athletic-club/qDxKrB
2026-04-21,Espanha - La Liga,14:00,Mallorca,Valencia,2.45,3.2,3.0,https://redscores.com/pt-br/match/valencia-mallorca/PBxRf
2026-04-21,Espanha - La Liga,16:30,Real Madrid,Alavés,1.28,5.5,11.0,https://redscores.com/pt-br/match/deportivo-alaves-real-madrid/yYx15
2026-04-21,Espanha - La Liga,16:30,Girona,Betis,2.5,3.3,2.87,https://redscores.com/pt-br/match/girona-real-betis/YBx7D
2026-04-21,Bélgica - Pro League,15:30,Genk,Charleroi,1.85,3.5,3.6,https://redscores.com/pt-br/match/sporting-charleroi-genk/ZIxMw
2026-04-21,Bélgica - Pro League,15:30,St. Liège,Antwerp,2.4,3.1,2.8,https://redscores.com/pt-br/match/antwerp-standard-liege/LCxOF
2026-04-21,Bélgica - Pro League,15:30,OH Leuven,Westerlo,2.5,3.3,2.5,https://redscores.com/pt-br/match/westerlo-oh-leuven/1Cx5P
2026-04-21,Inglaterra - Championship,15:45,Coventry,Portsmouth,1.66,3.75,5.0,https://redscores.com/pt-br/match/portsmouth-coventry-city/Cx5A
2026-04-21,Inglaterra - Championship,15:45,Norwich,Derby,2.0,3.5,3.6,https://redscores.com/pt-br/match/derby-county-norwich-city/mxQ
2026-04-21,Inglaterra - Championship,15:45,Southampton,Bristol City,1.44,4.33,7.0,https://redscores.com/pt-br/match/southampton-bristol-city/cAxab
2026-04-21,Inglaterra - Championship,15:45,Leicester,Hull,1.95,3.6,3.6,https://redscores.com/pt-br/match/hull-city-leicester-city/lxv
2026-04-21,Inglaterra - Championship,15:45,Oxford Utd,Wrexham,2.7,3.2,2.6,https://redscores.com/pt-br/match/wrexham-oxford-united/Tcx2c
2026-04-21,Inglaterra - Championship,15:45,QPR,Swansea,2.25,3.25,3.25,https://redscores.com/pt-br/match/swansea-city-queens-park-rangers/pxy
2026-04-21,Inglaterra - Championship,15:45,Stoke,Millwall,3.5,3.4,2.05,https://redscores.com/pt-br/match/stoke-city-millwall/nxBA
2026-04-21,Inglaterra - Championship,15:45,West Brom,Watford,1.8,3.6,4.5,https://redscores.com/pt-br/match/west-bromwich-albion-watford/fxM
2026-04-21,Inglaterra - League One,15:45,Stevenage,Barnsley,1.72,3.5,4.75,https://redscores.com/pt-br/match/barnsley-stevenage/3xVd
2026-04-21,Inglaterra - League One,15:45,Stockport County,Mansfield,1.57,4.0,5.25,https://redscores.com/pt-br/match/mansfield-town-stockport-county/vBxCc
2026-04-21,Inglaterra - League One,15:45,Rotherham,Luton,4.75,3.8,1.66,https://redscores.com/pt-br/match/luton-town-rotherham-united/3Axib
2026-04-21,Inglaterra - League One,15:45,Bradford City,Plymouth,2.4,3.3,2.8,https://redscores.com/pt-br/match/plymouth-argyle-bradford-city/zAxHb
2026-04-21,Inglaterra - League One,15:45,Doncaster,Lincoln,3.1,3.25,2.25,https://redscores.com/pt-br/match/doncaster-rovers-lincoln-city/1BxaC
2026-04-21,Inglaterra - League Two,POSTP,Cambridge,Grimsby Town,1.75,3.6,4.2,https://redscores.com/pt-br/match/grimsby-town-cambridge-united/HBxzB
2026-04-21,Inglaterra - League Two,15:45,Cheltenham,Tranmere,2.3,3.25,3.0,https://redscores.com/pt-br/match/tranmere-rovers-cheltenham-town/jBxXC
2026-04-21,Áustria - Tipico Bundesliga,13:30,Altach,WSG Tirol,2.1,3.25,3.5,https://redscores.com/pt-br/match/rheindorf-altach-wsg-tirol/WBAx3CA
2026-04-21,Áustria - Tipico Bundesliga,13:30,BW Linz,Wolfsberger,2.25,3.3,3.2,https://redscores.com/pt-br/match/blau-weis-linz-wolfsberger-ac/d3xCAA
2026-04-21,Áustria - Tipico Bundesliga,15:30,Ried,Grazer,2.2,3.2,3.4,https://redscores.com/pt-br/match/ried-grazer-ak/P7x0qA
2026-04-21,México - Liga MX,22:00,Querétaro,Cruz Azul,4.2,4.0,1.72,https://redscores.com/pt-br/match/queretaro-cruz-azul/ZexBV
2026-04-21,México - Liga MX,22:00,Pumas UNAM,Juárez,1.9,3.7,3.7,https://redscores.com/pt-br/match/pumas-unam-juarez/azx1vA
2026-04-21,China - Super League,08:00,Shenzhen Peng City,Beijing Guoan,3.75,3.7,1.9,https://redscores.com/pt-br/match/beijing-guoan-shenzhen-peng-city/H4xk0c
2026-04-21,China - Super League,08:35,Wuhan Three Towns,Zhejiang,3.75,3.8,1.85,https://redscores.com/pt-br/match/zhejiang-wuhan-three-towns/88xMhbA
2026-04-21,China - Super League,08:35,Chengdu Rongcheng,Yunnan Yukun,1.42,4.75,6.25,https://redscores.com/pt-br/match/chengdu-rongcheng-yunnan-yukun/Z0cxUfFA
2026-04-21,China - Super League,09:00,Shanghai Port,Chongqing Tongliang Long,1.75,3.8,4.33,https://redscores.com/pt-br/match/shanghai-port-chongqing-tongliang-long/IQAxtfFA
2026-04-21,China - Super League,09:00,Tianjin Jinmen Tiger,Shandong Taishan,3.75,3.7,1.9,https://redscores.com/pt-br/match/shandong-taishan-tianjin-jinmen-tiger/juxvV
