liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Inglaterra - Premier League,11:00,Crystal Palace,Man City,3.9,3.9,1.85,https://redscores.com/pt-br/match/manchester-city-crystal-palace/Ex0
Inglaterra - Premier League,11:00,Nottingham,Tottenham,2.5,3.3,2.87,https://redscores.com/pt-br/match/tottenham-hotspur-nottingham-forest/dxbA
Inglaterra - Premier League,11:00,Sunderland,Newcastle,3.3,3.3,2.25,https://redscores.com/pt-br/match/sunderland-newcastle-united/Bxk
Inglaterra - Premier League,11:00,West Ham,Aston Villa,3.75,3.5,2.0,https://redscores.com/pt-br/match/west-ham-united-aston-villa/AxH
Inglaterra - Premier League,13:30,Brentford,Leeds,2.0,3.5,3.7,https://redscores.com/pt-br/match/leeds-united-brentford/fAx2B
Espanha - La Liga,10:00,Sevilla,R. Oviedo,2.0,3.3,4.0,https://redscores.com/pt-br/match/real-oviedo-sevilla/qAxCF
Espanha - La Liga,12:15,Celta Vigo,Athletic Club,2.75,3.25,2.62,https://redscores.com/pt-br/match/celta-de-vigo-athletic-club/sxKrB
Espanha - La Liga,14:30,Levante,Villarreal,4.5,4.33,1.66,https://redscores.com/pt-br/match/levante-villarreal/U5xa6
Espanha - La Liga,17:00,Alavés,Real Madrid,5.5,3.9,1.61,https://redscores.com/pt-br/match/deportivo-alaves-real-madrid/yYx15
Alemanha - Bundesliga,11:30,Freiburg,Dortmund,3.25,3.5,2.15,https://redscores.com/pt-br/match/borussia-dortmund-sc-freiburg/DAxC7
Alemanha - Bundesliga,13:30,Bayern,Mainz,1.09,11.0,21.0,https://redscores.com/pt-br/match/fc-bayern-munchen-fsv-mainz-05/HexAG
Alemanha - Bundesliga,15:30,Werder Bremen,Stuttgart,2.9,3.8,2.25,https://redscores.com/pt-br/match/werder-bremen-vfb-stuttgart/KAxM3
Itália - Serie A,08:30,Milan,Sassuolo,1.44,4.2,7.5,https://redscores.com/pt-br/match/milan-sassuolo/1Axpw
Itália - Serie A,11:00,Fiorentina,Hellas Verona,2.0,3.25,4.1,https://redscores.com/pt-br/match/fiorentina-hellas-verona/YAxMj
Itália - Serie A,11:00,Udinese,Napoli,4.75,3.4,1.83,https://redscores.com/pt-br/match/udinese-napoli/UCxYE
Itália - Serie A,14:00,Genoa,Inter,6.0,4.0,1.55,https://redscores.com/pt-br/match/genoa-inter/UAxbY
Itália - Serie A,16:45,Bologna,Juventus,2.9,3.2,2.5,https://redscores.com/pt-br/match/juventus-bologna/HfxrIb
França - Ligue 1,11:00,Lyon,Le Havre,1.65,4.0,5.0,https://redscores.com/pt-br/match/olympique-lyonnais-le-havre/jAxjI
França - Ligue 1,13:15,Strasbourg,Lorient,1.75,3.8,4.5,https://redscores.com/pt-br/match/strasbourg-lorient/HFxXOb
França - Ligue 1,13:15,Auxerre,LOSC Lille,4.33,3.6,1.83,https://redscores.com/pt-br/match/losc-lille-auxerre/JFxl9
França - Ligue 1,13:15,Lens,Nice,1.45,4.75,6.5,https://redscores.com/pt-br/match/lens-nice/NcxLD
França - Ligue 1,16:45,Marseille,Monaco,1.95,3.7,3.6,https://redscores.com/pt-br/match/olympique-marseille-monaco/wxjZA
Países Baixos - Eredivisie,08:15,Sparta Rotterdam,Heerenveen,2.8,3.75,2.25,https://redscores.com/pt-br/match/sparta-rotterdam-sc-heerenveen/cHxiI
Países Baixos - Eredivisie,10:30,Twente,G. A. Eagle,1.42,4.75,7.0,https://redscores.com/pt-br/match/fc-twente-go-ahead-eagles/wEx3f
Países Baixos - Eredivisie,10:30,Ajax,Feyenoord,2.8,4.1,2.15,https://redscores.com/pt-br/match/feyenoord-ajax/gAxJf
Países Baixos - Eredivisie,12:45,NAC Breda,Utrecht,2.7,3.5,2.55,https://redscores.com/pt-br/match/nac-breda-fc-utrecht/Nfxjg
Países Baixos - Eredivisie,12:45,AZ,Excelsior,1.33,5.5,8.0,https://redscores.com/pt-br/match/az-excelsior/aAxCN
Portugal - Primeira Liga,12:30,Famalicão,Estoril,1.8,3.6,4.33,https://redscores.com/pt-br/match/estoril-famalicao/TJxZ0
Portugal - Primeira Liga,15:00,Moreirense,Benfica,9.0,4.33,1.38,https://redscores.com/pt-br/match/benfica-moreirense/5ExYI
Portugal - Primeira Liga,17:30,Arouca,Alverca,2.87,3.2,2.5,https://redscores.com/pt-br/match/arouca-alverca/CdAx9tE
