liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Brasil - Serie A,19:00,Remo,Fluminense,3.5,3.7,2.0,https://redscores.com/pt-br/match/fluminense-remo/7IxKdB
Brasil - Serie A,19:30,Vasco da Gama,Palmeiras,3.1,3.4,2.3,https://redscores.com/pt-br/match/vasco-da-gama-palmeiras/MFxd5
Brasil - Serie A,20:00,São Paulo,Chapecoense,1.4,4.5,8.5,https://redscores.com/pt-br/match/chapecoense-sao-paulo/TFxJ6
Brasil - Serie A,21:30,Grêmio,Bragantino,2.0,3.6,3.6,https://redscores.com/pt-br/match/gremio-bragantino/7yxadb
Argentina - Superliga,17:00,Deportivo Riestra,Gimnasia Mendoza,2.25,2.75,4.2,https://redscores.com/pt-br/match/gimnasia-mendoza-deportivo-riestra/h0Bx94B
Argentina - Superliga,17:00,Defensa y Justicia,Central Cordoba,1.95,3.1,4.5,https://redscores.com/pt-br/match/defensa-y-justicia-central-cordoba/Wrbx9zB
Argentina - Superliga,19:15,Estudiantes Río Cuarto,Belgrano,3.5,3.0,2.3,https://redscores.com/pt-br/match/belgrano-estudiantes-rio-cuarto/7ZAxyiB
Argentina - Superliga,19:15,Talleres Córdoba,Instituto,2.2,3.0,3.75,https://redscores.com/pt-br/match/instituto-talleres-cordoba/8ubx5Ub
Argentina - Superliga,21:30,Huracán,River Plate,3.2,2.9,2.5,https://redscores.com/pt-br/match/huracan-river-plate/o0x8Ub
Arábia Saudita - Pro League,16:00,Al Hazm,Al Kholood,2.55,3.25,2.45,https://redscores.com/pt-br/match/al-hazm-al-kholood/cXcxOQAA
Arábia Saudita - Pro League,16:00,Al Najma,Damac,2.87,3.1,2.25,https://redscores.com/pt-br/match/al-najma-damac/0jBxlXc
Arábia Saudita - Pro League,16:00,Al Suqoor,Al Taawoun,2.2,3.2,2.87,https://redscores.com/pt-br/match/al-taawoun-al-suqoor/GTxuXc
Argélia - Ligue 1,21:00,ES Sétif,CR Belouizdad,,,,https://redscores.com/pt-br/match/es-setif-cr-belouizdad/UdxyZA
Argélia - Ligue 1,21:00,MB Rouisset,USM Alger,,,,https://redscores.com/pt-br/match/usm-alger-mb-rouisset/8CbxwoM
Bélgica - First Division B,16:00,Francs Borains,Lokeren-Temse,2.5,3.3,2.5,https://redscores.com/pt-br/match/francs-borains-lokeren-temse/5BAxFqCA
