liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Alemanha - 2. Bundesliga,09:30,Bochum,Paderborn,2.55,3.5,2.55,https://redscores.com/pt-br/match/vfl-bochum-1848-paderborn/LixJV
Áustria - Tipico Bundesliga,10:30,Grazer,Salzburg,4.33,3.75,1.72,https://redscores.com/pt-br/match/salzburg-grazer-ak/zx0qA
Áustria - Tipico Bundesliga,10:30,BW Linz,Wolfsberger,2.87,3.4,2.4,https://redscores.com/pt-br/match/blau-weis-linz-wolfsberger-ac/d3xCAA
Áustria - Tipico Bundesliga,13:00,Austria Wien,Rapid Vienna,2.5,3.2,2.87,https://redscores.com/pt-br/match/austria-wien-rapid-vienna/P8xj9
Suíça - Super League,10:00,Thun,Sion,1.8,3.8,4.0,https://redscores.com/pt-br/match/sion-thun/RDxU1b
Suíça - Super League,12:30,Lausanne Sport,Servette,2.45,3.5,2.7,https://redscores.com/pt-br/match/servette-lausanne-sport/jqxTt
Suíça - Super League,12:30,Basel,Lugano,2.2,3.7,2.9,https://redscores.com/pt-br/match/basel-lugano/UDxZvB
Dinamarca - Superliga,10:00,Fredericia,AGF,6.5,5.0,1.42,https://redscores.com/pt-br/match/agf-fredericia/tyxCY
Dinamarca - Superliga,12:00,OB,Midtjylland,4.33,4.0,1.7,https://redscores.com/pt-br/match/midtjylland-ob/mHxkO
Dinamarca - Superliga,14:00,Viborg,Brøndby,2.5,3.4,2.75,https://redscores.com/pt-br/match/brondby-viborg/zcxDu
Argentina - Superliga,17:00,Gimnasia La Plata,Estudiantes,3.75,2.8,2.35,https://redscores.com/pt-br/match/gimnasia-la-plata-estudiantes/VDxbPb
Argentina - Superliga,19:30,Boca Juniors,Platense,1.65,3.5,6.25,https://redscores.com/pt-br/match/boca-juniors-platense/tExhub
Argentina - Superliga,22:00,Rosario Central,Barracas Central,1.65,3.3,7.5,https://redscores.com/pt-br/match/rosario-central-barracas-central/f4x3gb
Argentina - Superliga,22:00,Instituto,Central Cordoba,1.9,3.2,4.5,https://redscores.com/pt-br/match/instituto-central-cordoba/8ubx9zB
México - Liga MX,00:07,Guadalajara,América,2.2,3.4,3.25,https://redscores.com/pt-br/match/guadalajara-america/aDxBw
México - Liga MX,19:30,Cruz Azul,Tigres UANL,2.25,3.1,3.5,https://redscores.com/pt-br/match/tigres-uanl-cruz-azul/9ExBV
México - Liga MX,20:00,Santos Laguna,Mazatlán,1.9,3.7,3.9,https://redscores.com/pt-br/match/santos-laguna-mazatlan/tXxOrCA
Grécia - Super League,12:30,Kifisia,OFI,2.15,3.3,3.25,https://redscores.com/pt-br/match/ofi-kifisia/6AxCPD
Grécia - Super League,14:30,PAOK,AEK Athens,2.2,3.3,3.25,https://redscores.com/pt-br/match/paok-aek-athens/Tfxzg
Grécia - Super League,16:00,Panathinaikos,Larissa,1.36,4.5,10.0,https://redscores.com/pt-br/match/panathinaikos-larissa/6x1I
África do Sul - Premier League,10:30,Sekhukhune United,Orbit College,1.55,3.2,6.5,https://redscores.com/pt-br/match/sekhukhune-united-orbit-college/KTdAxvTFA
Albânia - Superliga,12:30,Dinamo Tirana,Flamurtari,1.27,4.2,11.0,https://redscores.com/pt-br/match/dinamo-tirana-flamurtari/KmAxlmA
Albânia - Superliga,12:30,Partizani Tirana,Tirana,2.05,3.1,3.3,https://redscores.com/pt-br/match/partizani-tirana-tirana/gmAxImA
Albânia - Superliga,15:30,Vllaznia Shkodër,AF Elbasani,2.0,3.1,3.4,https://redscores.com/pt-br/match/vllaznia-shkoder-af-elbasani/imAx5LfA
Alemanha - 3. Liga,09:30,Energie Cottbus,Waldhof Mannheim,1.75,3.6,3.7,https://redscores.com/pt-br/match/energie-cottbus-waldhof-mannheim/o3xp4
Alemanha - 3. Liga,12:30,Ulm,Alemannia Aachen,2.3,3.25,2.7,https://redscores.com/pt-br/match/ulm-alemannia-aachen/kGxr3
Alemanha - 3. Liga,15:30,Schweinfurt,Ingolstadt,3.9,3.7,1.7,https://redscores.com/pt-br/match/ingolstadt-schweinfurt/mExQ8
Argentina - Primera B Nacional,17:00,Club Atlético Güemes,Nueva Chicago,1.85,3.1,5.0,https://redscores.com/pt-br/match/nueva-chicago-club-atletico-guemes/aPBxf1B
Argentina - Primera B Nacional,17:00,Chacarita Juniors,San Martín San Juan,2.5,2.9,3.1,https://redscores.com/pt-br/match/san-martin-san-juan-chacarita-juniors/Svbxa7b
Argentina - Primera B Nacional,17:30,Los Andes,Almirante Brown,2.3,2.55,4.2,https://redscores.com/pt-br/match/almirante-brown-los-andes/lMBxcPgA
Argentina - Primera B Nacional,19:00,Racing Córdoba,Estudiantes Caseros,2.9,2.7,2.9,https://redscores.com/pt-br/match/estudiantes-caseros-racing-cordoba/bvbxC2B
Argentina - Primera B Nacional,19:00,San Martín Tucumán,Patronato,2.0,3.0,4.33,https://redscores.com/pt-br/match/patronato-san-martin-tucuman/H2Axpub
Bélgica - First Division B,12:00,Jong Gent,Olympic Charleroi,1.72,3.5,4.0,https://redscores.com/pt-br/match/olympic-charleroi-jong-gent/E4AxgQGA
Bélgica - First Division B,12:00,Francs Borains,Waasland-Beveren,5.75,3.8,1.48,https://redscores.com/pt-br/match/waasland-beveren-francs-borains/1kx5BA
Chile - Primera Division,12:00,Univ. Concepción,Concepcion,2.1,3.5,3.2,https://redscores.com/pt-br/match/univ-concepcion-concepcion/8KBxG5B
Chile - Primera Division,18:00,Ñublense,Audax Italiano,2.05,3.4,3.4,https://redscores.com/pt-br/match/audax-italiano-nublense/4EbxMkB
Chile - Primera Division,20:30,Colo-Colo,Unión La Calera,1.48,4.33,6.0,https://redscores.com/pt-br/match/colo-colo-union-la-calera/aebxqRB
Colômbia - Liga BetPlay,16:10,Rionegro Águilas,Atlético Bucaramanga,3.4,3.0,2.3,https://redscores.com/pt-br/match/rionegro-aguilas-atletico-bucaramanga/ZbxBGb
Colômbia - Liga BetPlay,18:20,Deportes Tolima,Once Caldas,2.0,3.1,4.33,https://redscores.com/pt-br/match/once-caldas-deportes-tolima/E7xIWb
Colômbia - Liga BetPlay,20:30,Deportivo Cali,Atlético Nacional,3.4,3.25,2.15,https://redscores.com/pt-br/match/deportivo-cali-atletico-nacional/b6xEyA
Colômbia - Liga BetPlay,22:30,Fortaleza CEIF,Boyacá Chicó,1.44,3.9,9.0,https://redscores.com/pt-br/match/fortaleza-ceif-boyaca-chico/ZUAxs5B
Croácia - 1. HNL,11:00,Gorica,Vukovar,1.72,3.5,4.33,https://redscores.com/pt-br/match/vukovar-gorica/f9Axpfb
Croácia - 1. HNL,13:45,Osijek,Hajduk Split,4.1,3.25,1.83,https://redscores.com/pt-br/match/hajduk-split-osijek/1hx0Db
Eslováquia - Fortuna Liga,11:30,Komárno,Dunajská Streda,4.5,3.6,1.75,https://redscores.com/pt-br/match/dunajska-streda-komarno/1fxIQD
Eslováquia - Fortuna Liga,14:00,Spartak Trnava,Žilina,1.8,3.75,3.9,https://redscores.com/pt-br/match/spartak-trnava-zilina/Z2xzRA
Eslovênia - 1. SNL,CANCL,Domžale,Olimpija,,,,https://redscores.com/pt-br/match/domzale-olimpija/NGxZL
Eslovênia - 1. SNL,11:00,Primorje,Maribor,4.2,3.9,1.66,https://redscores.com/pt-br/match/maribor-primorje/WYxnFb
Eslovênia - 1. SNL,13:30,Koper,Radomlje,1.55,4.2,4.75,https://redscores.com/pt-br/match/koper-radomlje/IDx49A
Hungria - OTP Bank Liga,11:30,Kazincbarcika,Nyíregyháza Spartacus,3.7,3.25,2.0,https://redscores.com/pt-br/match/nyiregyhaza-spartacus-kazincbarcika/jexEWb
Hungria - OTP Bank Liga,13:45,Győri ETO,Várda SE,1.5,4.33,5.5,https://redscores.com/pt-br/match/varda-se-gyori-eto/0vx6Db
Israel - Ligat ha'Al,15:15,Maccabi Haifa,Bnei Sakhnin,1.3,4.5,8.0,https://redscores.com/pt-br/match/maccabi-haifa-bnei-sakhnin/lExVJb
Paraguai - Division 1,18:30,Sportivo Trinidense,Libertad,3.5,3.1,1.95,https://redscores.com/pt-br/match/libertad-sportivo-trinidense/b7bxQ7b
Paraguai - Division 1,20:30,Cerro Porteño,Nacional Asunción,1.83,3.1,3.9,https://redscores.com/pt-br/match/cerro-porteno-nacional-asuncion/24xB6
Peru - Primera Division,15:00,Sport Huancayo,FC Cajamarca,1.72,3.5,4.75,https://redscores.com/pt-br/match/sport-huancayo-fc-cajamarca/6lBxzzFA
Peru - Primera Division,17:15,Comerciantes Unidos,Los Chankas,2.05,3.5,3.1,https://redscores.com/pt-br/match/los-chankas-comerciantes-unidos/g1Ax5hB
Peru - Primera Division,20:30,Melgar,UCV Moquegua,1.2,5.75,17.0,https://redscores.com/pt-br/match/melgar-ucv-moquegua/MBxSyFA
Polônia - Ekstraklasa,08:15,Motor Lublin,Lechia Gdańsk,2.15,3.5,2.9,https://redscores.com/pt-br/match/lechia-gdansk-motor-lublin/GbxfBB
Polônia - Ekstraklasa,10:45,Pogoń Szczecin,Arka Gdynia,1.61,3.7,4.75,https://redscores.com/pt-br/match/pogon-szczecin-arka-gdynia/HGxek
Polônia - Ekstraklasa,13:30,Lech Poznań,Piast Gliwice,1.66,3.7,4.33,https://redscores.com/pt-br/match/lech-poznan-piast-gliwice/7cxvu
Portugal - Segunda Liga,08:00,Vizela,Marítimo,3.0,3.0,2.37,https://redscores.com/pt-br/match/maritimo-vizela/hsAx0Fb
Portugal - Segunda Liga,08:00,Ferreira,Torreense,3.6,3.1,2.1,https://redscores.com/pt-br/match/pacos-de-ferreira-torreense/mjx13A
Portugal - Segunda Liga,08:00,Sporting CP II,Portimonense,1.83,3.5,3.8,https://redscores.com/pt-br/match/portimonense-sporting-cp-ii/FNxjVA
Portugal - Segunda Liga,15:00,União de Leiria,Porto II,1.9,3.4,3.8,https://redscores.com/pt-br/match/porto-ii-uniao-de-leiria/L4x8PA
Romênia - Liga 1,09:00,UTA Arad,Botoşani,2.6,2.9,2.6,https://redscores.com/pt-br/match/botosani-uta-arad/L1x5ib
Romênia - Liga 1,12:00,SSC Farul,Rapid Bucuresti,2.9,3.4,2.1,https://redscores.com/pt-br/match/rapid-bucuresti-ssc-farul/nCbx2fs
Romênia - Liga 1,15:00,Universitatea Craiova,FCSB,2.05,3.3,3.1,https://redscores.com/pt-br/match/fcsb-universitatea-craiova/o5xMeB
Sérvia - Super Liga,10:00,Novi Pazar,OFK Beograd,1.75,3.5,3.8,https://redscores.com/pt-br/match/ofk-beograd-novi-pazar/h9xlPA
Sérvia - Super Liga,10:00,Radnički Kragujevac,Radnik Surdulica,1.8,3.6,4.1,https://redscores.com/pt-br/match/radnicki-kragujevac-radnik-surdulica/ynAxRvA
Sérvia - Super Liga,13:00,Mladost Lučani,Bačka Topola,,,,https://redscores.com/pt-br/match/backa-topola-mladost-lucani/OqDxq6aA
Uruguai - Primera Division,17:00,Danubio,Boston River,2.55,2.87,2.62,https://redscores.com/pt-br/match/danubio-boston-river/L5xyoA
Uruguai - Primera Division,20:30,Central Español,Peñarol,7.5,3.9,1.4,https://redscores.com/pt-br/match/penarol-central-espanol/w3x15A
Bulgária - Parva Liga,07:00,Lokomotiv Plovdiv,Cherno More,3.1,3.0,2.45,https://redscores.com/pt-br/match/lokomotiv-plovdiv-cherno-more/mCxU5A
Bulgária - Parva Liga,09:30,Ludogorets,Beroe,1.14,8.0,19.0,https://redscores.com/pt-br/match/ludogorets-beroe/7wxoAb
Bulgária - Parva Liga,12:00,Levski Sofia,Botev Plovdiv,1.3,5.0,10.0,https://redscores.com/pt-br/match/botev-plovdiv-levski-sofia/oHx01
