liga,hora,home,away,link_confronto
Brasil - Serie A,19:00,Vitória,Ceará,https://redscores.com/pt-br/match/vitoria-ceara/m5xkIB
Brasil - Serie A,19:30,Fortaleza,São Paulo,https://redscores.com/pt-br/match/sao-paulo-fortaleza/J6xl8
Brasil - Serie A,20:30,Flamengo,Cruzeiro,https://redscores.com/pt-br/match/flamengo-cruzeiro/Yixi4
Brasil - Serie B,19:00,Paysandu,Cuiabá,https://redscores.com/pt-br/match/paysandu-cuiaba/A6xroA
Brasil - Serie B,21:30,Vila Nova,Criciúma,https://redscores.com/pt-br/match/criciuma-vila-nova/7SAxXgB
Peru - Primera Division,21:30,Melgar,Cienciano,https://redscores.com/pt-br/match/melgar-cienciano/MBxNrB
