liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Brasil - Serie A,19:00,Bragantino,Fortaleza,1.85,3.7,4.1,https://redscores.com/pt-br/match/fortaleza-bragantino/l8xadb
Inglaterra - Championship,16:45,Sheffield Utd,Portsmouth,1.8,3.6,4.5,https://redscores.com/pt-br/match/portsmouth-sheffield-united/CxK
Inglaterra - Championship,16:45,Millwall,Sheffield Wed,1.66,3.7,5.25,https://redscores.com/pt-br/match/sheffield-wednesday-millwall/5xBA
Inglaterra - Championship,16:45,Blackburn,QPR,2.2,3.4,3.2,https://redscores.com/pt-br/match/blackburn-rovers-queens-park-rangers/bxy
Inglaterra - Championship,16:45,Wrexham,Bristol City,2.5,3.3,2.8,https://redscores.com/pt-br/match/bristol-city-wrexham/abxTc
Inglaterra - Championship,17:00,West Brom,Birmingham,2.7,3.1,2.75,https://redscores.com/pt-br/match/west-bromwich-albion-birmingham-city/fxg
África do Sul - Premier League,14:30,Orbit College,Stellenbosch,3.6,2.87,2.05,https://redscores.com/pt-br/match/stellenbosch-orbit-college/2ZxvTFA
África do Sul - Premier League,14:30,Magesi,Kaizer Chiefs,3.1,3.0,2.2,https://redscores.com/pt-br/match/kaizer-chiefs-magesi/uUxsJc
Paraguai - Division 1,17:00,Sportivo Ameliano,Sportivo Trinidense,2.8,3.1,2.37,https://redscores.com/pt-br/match/sportivo-trinidense-sportivo-ameliano/Q7bx04bA
Paraguai - Division 1,19:30,Olimpia,2 de Mayo,1.95,3.2,3.8,https://redscores.com/pt-br/match/2-de-mayo-olimpia/fBcx0Fc
