liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Inglaterra - Premier League,16:30,Tottenham,Newcastle,3.0,3.5,2.3,https://redscores.com/pt-br/match/tottenham-hotspur-newcastle-united/dxk
Inglaterra - Premier League,16:30,Chelsea,Leeds,1.55,4.2,5.75,https://redscores.com/pt-br/match/chelsea-leeds-united/jxfA
Inglaterra - Premier League,16:30,Everton,Bournemouth,2.45,3.4,2.9,https://redscores.com/pt-br/match/everton-afc-bournemouth/Gx1
Inglaterra - Premier League,17:15,West Ham,Manchester United,4.2,4.33,1.7,https://redscores.com/pt-br/match/west-ham-united-manchester-united/Axh
Brasil - Serie A,21:30,Vitória,Flamengo,5.5,3.75,1.66,https://redscores.com/pt-br/match/flamengo-vitoria/Yixm5
Escócia - Premiership,17:00,Hearts,Hibernian,1.9,3.5,3.9,https://redscores.com/pt-br/match/hibernian-hearts/CAxEC
Inglaterra - Championship,16:45,Leicester,Southampton,3.0,3.3,2.3,https://redscores.com/pt-br/match/leicester-city-southampton/vxcA
Inglaterra - Championship,16:45,Oxford Utd,Norwich,2.9,3.3,2.4,https://redscores.com/pt-br/match/norwich-city-oxford-united/Qx2c
Inglaterra - Championship,17:00,Birmingham,West Brom,1.85,3.4,4.33,https://redscores.com/pt-br/match/west-bromwich-albion-birmingham-city/fxg
Inglaterra - League One,POSTP,Stevenage,Barnsley,1.95,3.3,3.8,https://redscores.com/pt-br/match/barnsley-stevenage/3xVd
Inglaterra - League One,16:45,Wigan,Reading,2.45,3.2,2.87,https://redscores.com/pt-br/match/wigan-athletic-reading/IxL
Inglaterra - League One,16:45,Mansfield,Peterborough,2.2,3.4,3.1,https://redscores.com/pt-br/match/mansfield-town-peterborough-united/vBxfc
Inglaterra - League Two,16:45,Shrewsbury,Barrow,2.4,3.2,2.87,https://redscores.com/pt-br/match/shrewsbury-town-barrow/qbxGd
Inglaterra - League Two,16:45,Crawley,Cambridge,3.5,3.25,2.1,https://redscores.com/pt-br/match/crawley-town-cambridge-united/lBxzB
Itália - Serie B,15:00,Sampdoria,Palermo,3.25,3.0,2.37,https://redscores.com/pt-br/match/sampdoria-palermo/rex6J
Itália - Serie B,16:00,Pescara,Catanzaro,2.87,3.3,2.45,https://redscores.com/pt-br/match/pescara-catanzaro/AlxOab
Itália - Serie B,16:00,Venezia,Modena,1.75,3.7,4.5,https://redscores.com/pt-br/match/venezia-modena/Lcxmi
