data,liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
2026-04-24,Inglaterra - Premier League,16:00,Sunderland,Nottingham,2.7,3.2,2.7,https://redscores.com/pt-br/match/sunderland-nottingham-forest/BxbA
2026-04-24,Espanha - La Liga,16:00,Betis,Real Madrid,3.6,4.2,1.85,https://redscores.com/pt-br/match/real-betis-real-madrid/7Dx15
2026-04-24,Alemanha - Bundesliga,15:30,RB Leipzig,Union Berlin,1.36,5.5,8.0,https://redscores.com/pt-br/match/rb-leipzig-fc-union-berlin/QcxvI
2026-04-24,Itália - Serie A,15:45,Napoli,Cremonese,1.33,5.25,9.0,https://redscores.com/pt-br/match/napoli-cremonese/YExy2b
2026-04-24,França - Ligue 1,15:45,Brest,Lens,5.0,4.0,1.66,https://redscores.com/pt-br/match/brest-lens/lcxNc
2026-04-24,Portugal - Primeira Liga,16:15,Alverca,Arouca,2.3,3.2,3.2,https://redscores.com/pt-br/match/arouca-alverca/CdAx9tE
2026-04-24,Turquia - Super Lig,14:00,Başakşehir,Kasımpaşa,1.66,4.0,4.75,https://redscores.com/pt-br/match/kasimpasa-istanbul-basaksehir/rIxv9
2026-04-24,Bélgica - Pro League,15:45,Cercle Brugge,Dender,1.53,4.1,5.25,https://redscores.com/pt-br/match/cercle-brugge-dender/jVx6w
2026-04-24,Inglaterra - Championship,16:00,Leicester,Millwall,4.0,3.9,1.83,https://redscores.com/pt-br/match/leicester-city-millwall/vxBA
2026-04-24,Espanha - La Liga 2,15:30,Albacete,Eibar,3.1,3.1,2.4,https://redscores.com/pt-br/match/sd-eibar-albacete/9x70
2026-04-24,Itália - Serie B,14:00,Monza,Modena,1.7,3.8,4.75,https://redscores.com/pt-br/match/modena-monza/mixvn
2026-04-24,Itália - Serie B,16:00,Avellino,Bari 1908,1.85,3.4,4.2,https://redscores.com/pt-br/match/bari-1908-avellino/jDxj1A
2026-04-24,Alemanha - 2. Bundesliga,13:30,Düsseldorf,Dynamo Dresden,2.35,3.6,2.8,https://redscores.com/pt-br/match/dynamo-dresden-fortuna-dusseldorf/uIx4I
2026-04-24,Alemanha - 2. Bundesliga,13:30,Kaiserslautern,Eintracht Braunschweig,2.1,3.6,3.25,https://redscores.com/pt-br/match/kaiserslautern-eintracht-braunschweig/1nxN7
2026-04-24,França - Ligue 2,15:00,Annecy,Pau,2.0,3.4,3.4,https://redscores.com/pt-br/match/annecy-pau/wLxep
2026-04-24,França - Ligue 2,15:00,Red Star,Guingamp,1.95,3.5,3.3,https://redscores.com/pt-br/match/red-star-guingamp/XIx1y
