data,liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
2026-04-03,Espanha - La Liga,16:00,Rayo Vallecano,Elche,1.72,3.75,5.0,https://redscores.com/pt-br/match/rayo-vallecano-elche/FdxAj
2026-04-03,França - Ligue 1,15:45,PSG,Toulouse,1.28,5.5,11.0,https://redscores.com/pt-br/match/toulouse-paris-saint-germain/WcxvE
2026-04-03,Portugal - Primeira Liga,11:30,Gil Vicente,AVS,1.36,4.5,9.0,https://redscores.com/pt-br/match/gil-vicente-avs/8CxqKFA
2026-04-03,Portugal - Primeira Liga,14:00,Guimaraes,Tondela,1.72,3.6,4.75,https://redscores.com/pt-br/match/vitoria-sc-tondela/SGxk6
2026-04-03,Portugal - Primeira Liga,16:30,Sporting,Santa Clara,1.28,5.5,10.0,https://redscores.com/pt-br/match/sporting-cp-santa-clara/7xCV
2026-04-03,Bélgica - Pro League,15:45,Antwerp,Genk,3.1,3.4,2.15,https://redscores.com/pt-br/match/antwerp-genk/LCxMw
2026-04-03,Inglaterra - Championship,08:30,Middlesbrough,Millwall,1.7,3.9,4.5,https://redscores.com/pt-br/match/middlesbrough-millwall/DxBA
2026-04-03,Inglaterra - Championship,11:00,Charlton,Bristol City,2.5,3.2,2.9,https://redscores.com/pt-br/match/charlton-athletic-bristol-city/cxab
2026-04-03,Inglaterra - Championship,11:00,Norwich,Portsmouth,1.9,3.6,3.9,https://redscores.com/pt-br/match/portsmouth-norwich-city/CxQ
2026-04-03,Inglaterra - Championship,11:00,QPR,Watford,2.55,3.4,2.7,https://redscores.com/pt-br/match/watford-queens-park-rangers/Mxy
2026-04-03,Inglaterra - Championship,11:00,Sheffield Utd,Swansea,2.0,3.6,3.5,https://redscores.com/pt-br/match/sheffield-united-swansea-city/Kxp
2026-04-03,Inglaterra - Championship,11:00,Oxford Utd,Hull,2.4,3.2,3.0,https://redscores.com/pt-br/match/hull-city-oxford-united/lx2c
2026-04-03,Inglaterra - Championship,11:00,Birmingham,Blackburn,1.85,3.3,4.5,https://redscores.com/pt-br/match/blackburn-rovers-birmingham-city/bxg
2026-04-03,Inglaterra - Championship,11:00,Leicester,Preston,1.85,3.6,4.1,https://redscores.com/pt-br/match/leicester-city-preston-north-end/vxtA
2026-04-03,Inglaterra - Championship,11:00,West Brom,Wrexham,2.0,3.1,3.4,https://redscores.com/pt-br/match/west-bromwich-albion-wrexham/fxTc
2026-04-03,Inglaterra - Championship,11:00,Stoke,Sheffield Wed,1.33,4.75,9.5,https://redscores.com/pt-br/match/stoke-city-sheffield-wednesday/nx5
2026-04-03,Inglaterra - Championship,13:30,Southampton,Ipswich,,,,https://redscores.com/pt-br/match/southampton-ipswich-town/cAx4A
2026-04-03,Inglaterra - Championship,16:00,Coventry,Derby,1.65,3.8,5.25,https://redscores.com/pt-br/match/derby-county-coventry-city/mx5A
2026-04-03,Inglaterra - League One,08:30,Doncaster,Mansfield,2.25,3.3,3.0,https://redscores.com/pt-br/match/mansfield-town-doncaster-rovers/vBx1B
2026-04-03,Inglaterra - League One,11:00,Blackpool,Exeter,2.15,3.4,3.2,https://redscores.com/pt-br/match/blackpool-exeter-city/oxbB
2026-04-03,Inglaterra - League One,11:00,Rotherham,Stevenage,3.4,3.1,2.15,https://redscores.com/pt-br/match/rotherham-united-stevenage/ibxVd
2026-04-03,Inglaterra - League One,11:00,Burton,Barnsley,2.15,3.5,3.2,https://redscores.com/pt-br/match/barnsley-burton-albion/3xob
2026-04-03,Inglaterra - League One,11:00,Huddersfield,Reading,1.8,3.6,4.33,https://redscores.com/pt-br/match/reading-huddersfield-town/LxDc
2026-04-03,Inglaterra - League One,11:00,Lincoln,Wimbledon,1.44,4.5,7.0,https://redscores.com/pt-br/match/afc-wimbledon-lincoln-city/6cxaC
2026-04-03,Inglaterra - League One,11:00,Stockport County,Wycombe,2.2,3.4,3.1,https://redscores.com/pt-br/match/wycombe-wanderers-stockport-county/aBxCc
2026-04-03,Inglaterra - League One,11:00,Bradford City,Northampton,1.42,4.33,7.5,https://redscores.com/pt-br/match/bradford-city-northampton-town/HbxtB
2026-04-03,Inglaterra - League One,11:00,Plymouth,Bolton,2.3,3.5,2.87,https://redscores.com/pt-br/match/bolton-wanderers-plymouth-argyle/ixzA
2026-04-03,Inglaterra - League One,11:00,Luton,Peterborough,1.65,4.0,4.75,https://redscores.com/pt-br/match/luton-town-peterborough-united/3Axfc
2026-04-03,Inglaterra - League Two,11:00,Barnet,Bromley,2.0,3.4,3.6,https://redscores.com/pt-br/match/bromley-barnet/1cxGC
2026-04-03,Inglaterra - League Two,11:00,Bristol Rovers,Fleetwood,2.2,3.25,3.25,https://redscores.com/pt-br/match/bristol-rovers-fleetwood-town/yBxgC
2026-04-03,Inglaterra - League Two,11:00,Newport,Crawley,2.4,3.4,2.8,https://redscores.com/pt-br/match/newport-county-crawley-town/FAxlB
2026-04-03,Inglaterra - League Two,11:00,Colchester,Oldham,2.75,3.2,2.55,https://redscores.com/pt-br/match/colchester-united-oldham-athletic/GAxRB
2026-04-03,Inglaterra - League Two,11:00,MK Dons,Barrow,1.4,4.5,7.5,https://redscores.com/pt-br/match/milton-keynes-dons-barrow/sCxGd
2026-04-03,Inglaterra - League Two,11:00,Grimsby Town,Harrogate,1.55,4.0,5.75,https://redscores.com/pt-br/match/grimsby-town-harrogate-town/HBxid
2026-04-03,Inglaterra - League Two,11:00,Shrewsbury,Tranmere,2.25,3.2,3.2,https://redscores.com/pt-br/match/shrewsbury-town-tranmere-rovers/qbxjB
2026-04-03,Inglaterra - League Two,11:00,Chesterfield,Cheltenham,1.57,4.0,5.5,https://redscores.com/pt-br/match/chesterfield-cheltenham-town/ccxXC
2026-04-03,Inglaterra - League Two,11:00,Salford,Notts County,2.2,3.3,3.2,https://redscores.com/pt-br/match/notts-county-salford-city/SAxDb
2026-04-03,Inglaterra - League Two,11:00,Accrington,Crewe,3.5,3.2,2.15,https://redscores.com/pt-br/match/crewe-alexandra-accrington-stanley/nAxOd
2026-04-03,Inglaterra - League Two,11:00,Walsall,Gillingham,1.7,3.6,4.75,https://redscores.com/pt-br/match/walsall-gillingham/HAxbC
2026-04-03,França - Ligue 2,15:00,Grenoble,Clermont,2.4,2.9,2.8,https://redscores.com/pt-br/match/grenoble-foot-38-clermont/HJxC1A
2026-04-03,França - Ligue 2,15:00,Annecy,Guingamp,2.6,3.1,2.45,https://redscores.com/pt-br/match/annecy-guingamp/wLx1y
2026-04-03,França - Ligue 2,15:00,Bastia,Amiens,1.85,3.1,3.8,https://redscores.com/pt-br/match/bastia-amiens-sc/BDxyG
2026-04-03,França - Ligue 2,15:00,Dunkerque,Rodez,1.95,3.3,3.25,https://redscores.com/pt-br/match/dunkerque-rodez/aKxJpb
2026-04-03,França - Ligue 2,15:00,Red Star,Laval,1.8,3.2,4.2,https://redscores.com/pt-br/match/red-star-laval/XIxhj
2026-04-03,Países Baixos - Eerste Divisie,15:00,Jong AZ,Helmond,1.85,4.0,3.7,https://redscores.com/pt-br/match/helmond-sport-jong-az/kuxc0
2026-04-03,Países Baixos - Eerste Divisie,15:00,Willem II,Jong PSV,1.57,4.75,4.5,https://redscores.com/pt-br/match/willem-ii-jong-psv/8fxVY
2026-04-03,Países Baixos - Eerste Divisie,15:00,Den Haag,Jong Ajax,1.16,8.0,12.0,https://redscores.com/pt-br/match/ado-den-haag-jong-ajax/pjxtW
2026-04-03,Países Baixos - Eerste Divisie,15:00,Almere City,TOP Oss,1.45,5.0,6.0,https://redscores.com/pt-br/match/almere-city-top-oss/pLxvt
2026-04-03,Países Baixos - Eerste Divisie,15:00,Dordrecht,Roda Kerkrade,2.15,3.5,2.75,https://redscores.com/pt-br/match/fc-dordrecht-roda-jc-kerkrade/OGxnt
2026-04-03,Países Baixos - Eerste Divisie,15:00,Maastricht,Waalwijk,4.1,4.2,1.72,https://redscores.com/pt-br/match/rkc-waalwijk-mvv-maastricht/KGxLo
2026-04-03,Países Baixos - Eerste Divisie,15:00,Venlo,Cambuur,3.7,4.0,1.83,https://redscores.com/pt-br/match/sc-cambuur-vvv-venlo/qLxaT
2026-04-03,Países Baixos - Eerste Divisie,15:00,Eindhoven,De Graafschap,2.6,4.0,2.35,https://redscores.com/pt-br/match/fc-eindhoven-de-graafschap/HCxsI
2026-04-03,Países Baixos - Eerste Divisie,15:00,Vitesse,FC Emmen,1.95,3.9,3.5,https://redscores.com/pt-br/match/vitesse-fc-emmen/QAxRu
