data,liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
2026-03-31,Espanha - La Liga 2,14:00,Mirandés,Albacete,2.7,3.25,2.62,https://redscores.com/pt-br/match/albacete-mirandes/70xh2A
2026-03-31,Espanha - La Liga 2,15:00,Deportivo La Coruña,Córdoba,2.0,3.6,3.5,https://redscores.com/pt-br/match/deportivo-la-coruna-cordoba/bDxiH
2026-03-31,Espanha - La Liga 2,16:30,Valladolid,Cádiz,1.7,3.75,5.0,https://redscores.com/pt-br/match/real-valladolid-cadiz/5Cx5ZA
2026-03-31,Argentina - Superliga,14:00,Aldosivi,Argentinos Juniors,4.75,3.0,1.95,https://redscores.com/pt-br/match/argentinos-juniors-aldosivi/t4x2Tb
2026-03-31,Brasil - Serie B,18:30,Juventude,Novorizontino,2.15,3.2,3.5,https://redscores.com/pt-br/match/juventude-novorizontino/YxnVA
2026-03-31,Brasil - Serie B,19:00,Fortaleza,Cuiabá,1.66,3.5,6.0,https://redscores.com/pt-br/match/fortaleza-cuiaba/l8xroA
2026-03-31,Colômbia - Liga BetPlay,22:00,Deportes Tolima,Rionegro Águilas,1.7,3.5,5.25,https://redscores.com/pt-br/match/rionegro-aguilas-deportes-tolima/ZbxIWb
2026-03-31,Inglaterra - National League,15:45,Woking,Altrincham,1.9,3.4,3.5,https://redscores.com/pt-br/match/woking-altrincham/rdxdj
2026-03-31,Inglaterra - National League,15:45,Wealdstone,Hartlepool,2.4,3.4,2.62,https://redscores.com/pt-br/match/wealdstone-hartlepool-united/ecxCC
2026-03-31,Inglaterra - National League,15:45,Southend United,Yeovil Town,1.33,4.5,8.0,https://redscores.com/pt-br/match/southend-united-yeovil-town/2AxIc
2026-03-31,Paraguai - Division 1,18:30,2 de Mayo,Nacional Asunción,3.2,3.0,2.15,https://redscores.com/pt-br/match/nacional-asuncion-2-de-mayo/B6xfBc
2026-03-31,Paraguai - Division 1,20:30,Sportivo San Lorenzo,Sportivo Ameliano,3.3,3.0,2.05,https://redscores.com/pt-br/match/sportivo-san-lorenzo-sportivo-ameliano/t5bx04bA
2026-03-31,Paraguai - Division 1,20:30,Sportivo Luqueño,Cerro Porteño,3.9,3.2,1.85,https://redscores.com/pt-br/match/cerro-porteno-sportivo-luqueno/24xPpA
2026-03-31,Uruguai - Primera Division,POSTP,Progreso,Liverpool,3.4,3.1,2.0,https://redscores.com/pt-br/match/liverpool-progreso/aixPgb
2026-03-31,Uruguai - Primera Division,19:00,Defensor Sporting,Albion,2.2,2.8,3.3,https://redscores.com/pt-br/match/defensor-sporting-albion/mFbxQgu
