data,liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
2026-03-29,Brasil - Serie A,19:30,Athletico PR,Botafogo,2.0,3.2,4.0,https://redscores.com/pt-br/match/botafogo-athletico-pr/7Xxi5
2026-03-29,Espanha - La Liga 2,09:00,Eibar,Las Palmas,2.45,2.9,3.0,https://redscores.com/pt-br/match/sd-eibar-las-palmas/9x3y
2026-03-29,Espanha - La Liga 2,11:15,Cultural Leonesa,FC Andorra,2.4,3.3,2.8,https://redscores.com/pt-br/match/cultural-leonesa-fc-andorra/eBBxq9bA
2026-03-29,Espanha - La Liga 2,13:30,Zaragoza,Racing Santander,2.8,3.3,2.5,https://redscores.com/pt-br/match/real-zaragoza-racing-santander/BcAx7tb
2026-03-29,Espanha - La Liga 2,16:00,Almería,R. Sociedad II,1.55,4.0,5.5,https://redscores.com/pt-br/match/almeria-real-sociedad-ii/efxjsb
2026-03-29,Argentina - Primera B Nacional,15:00,Los Andes,Temperley,2.35,2.7,3.6,https://redscores.com/pt-br/match/temperley-los-andes/lvbxcPgA
2026-03-29,Argentina - Primera B Nacional,15:30,Nueva Chicago,All Boys,2.5,2.55,3.7,https://redscores.com/pt-br/match/all-boys-nueva-chicago/6gbxaPB
2026-03-29,Argentina - Primera B Nacional,16:00,Chacarita Juniors,Estudiantes Caseros,2.3,2.8,3.6,https://redscores.com/pt-br/match/estudiantes-caseros-chacarita-juniors/bvbxa7b
2026-03-29,Argentina - Primera B Nacional,16:00,Deportivo Madryn,San Martín Tucumán,2.45,2.75,3.4,https://redscores.com/pt-br/match/san-martin-tucuman-deportivo-madryn/pubxPZB
2026-03-29,Argentina - Primera B Nacional,16:00,San Telmo,Quilmes,2.87,2.62,3.0,https://redscores.com/pt-br/match/quilmes-san-telmo/pebxA5B
2026-03-29,Argentina - Primera B Nacional,16:00,Patronato,Colón,2.2,2.8,4.0,https://redscores.com/pt-br/match/colon-patronato/nBAxH2A
2026-03-29,Argentina - Primera B Nacional,17:00,Club Atlético Güemes,Atletico Mitre,2.4,2.75,3.5,https://redscores.com/pt-br/match/atletico-mitre-club-atletico-guemes/b1Bxf1B
2026-03-29,Argentina - Primera B Nacional,17:00,Deportivo Maipú,Godoy Cruz,2.75,2.9,2.87,https://redscores.com/pt-br/match/godoy-cruz-deportivo-maipu/D7bxlQB
2026-03-29,Argentina - Primera B Nacional,17:30,Gimnasia y Tiro,Central Norte,1.66,3.1,7.0,https://redscores.com/pt-br/match/gimnasia-y-tiro-central-norte/KHbx5VB
2026-03-29,Colômbia - Liga BetPlay,18:10,La Equidad,Junior FC,2.6,3.2,2.7,https://redscores.com/pt-br/match/junior-fc-la-equidad/WCbxEUb
2026-03-29,Colômbia - Liga BetPlay,20:20,Deportivo Pasto,Atlético Nacional,3.3,3.2,2.25,https://redscores.com/pt-br/match/atletico-nacional-deportivo-pasto/EyAxlNB
2026-03-29,Colômbia - Liga BetPlay,22:30,Llaneros,Once Caldas,2.8,3.25,2.5,https://redscores.com/pt-br/match/once-caldas-llaneros/E7xMcc
2026-03-29,Coréia do Sul - K League 2,02:00,Cheongju,Busan I'Park,4.2,3.1,1.9,https://redscores.com/pt-br/match/busan-i-park-cheongju/dwxr5c
2026-03-29,Coréia do Sul - K League 2,02:00,Suwon,Paju Citizen,1.57,3.7,4.75,https://redscores.com/pt-br/match/suwon-paju-citizen/Zhxw5c
2026-03-29,Coréia do Sul - K League 2,04:30,Daegu,Seoul E.,2.05,3.3,3.1,https://redscores.com/pt-br/match/daegu-seoul-e/a2AxP7B
2026-03-29,País de Gales - Premier League,10:30,Connah's Quay,Barry Town United,1.72,3.5,4.1,https://redscores.com/pt-br/match/connah-s-quay-barry-town-united/GKxbO
2026-03-29,Paraguai - Division 1,19:00,Guaraní,Sportivo Trinidense,1.95,3.1,3.5,https://redscores.com/pt-br/match/sportivo-trinidense-guarani/Q7bxZFc
2026-03-29,Portugal - Segunda Liga,POSTP,União de Leiria,Ferreira,1.7,3.3,4.5,https://redscores.com/pt-br/match/pacos-de-ferreira-uniao-de-leiria/mjx8PA
2026-03-29,Uruguai - Primera Division,10:00,Progreso,Liverpool,3.6,3.1,1.95,https://redscores.com/pt-br/match/liverpool-progreso/aixPgb
2026-03-29,Uruguai - Primera Division,13:00,Juventud,Boston River,2.2,3.1,3.0,https://redscores.com/pt-br/match/boston-river-juventud/yoAxCpb
2026-03-29,Uruguai - Primera Division,16:00,Defensor Sporting,Albion,2.05,2.9,3.4,https://redscores.com/pt-br/match/defensor-sporting-albion/mFbxQgu
2026-03-29,Uruguai - Primera Division,19:30,Peñarol,Racing,1.57,3.4,5.5,https://redscores.com/pt-br/match/penarol-racing/w3xkPA
