liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Inglaterra - Premier League,11:00,Brighton,Crystal Palace,1.95,3.5,3.9,https://redscores.com/pt-br/match/crystal-palace-brighton-hove-albion/0xIA
Inglaterra - Premier League,13:30,Liverpool,Man City,2.3,3.75,2.8,https://redscores.com/pt-br/match/liverpool-manchester-city/exE
Espanha - La Liga,10:00,Alavés,Getafe,2.37,2.62,4.0,https://redscores.com/pt-br/match/getafe-deportivo-alaves/WAxyY
Espanha - La Liga,12:15,Athletic Club,Levante,1.65,3.9,5.5,https://redscores.com/pt-br/match/levante-athletic-club/U5xKrB
Espanha - La Liga,14:30,Atlético Madrid,Betis,1.45,4.75,6.25,https://redscores.com/pt-br/match/real-betis-atletico-madrid/7DxZeb
Espanha - La Liga,17:00,Valencia,Real Madrid,5.25,4.5,1.57,https://redscores.com/pt-br/match/valencia-real-madrid/PBx15
Alemanha - Bundesliga,11:30,FC Köln,RB Leipzig,3.5,3.9,2.0,https://redscores.com/pt-br/match/rb-leipzig-fc-koln/Qcxn3
Alemanha - Bundesliga,13:30,Bayern,Hoffenheim,1.27,7.5,7.5,https://redscores.com/pt-br/match/fc-bayern-munchen-tsg-hoffenheim/Hexvw
Itália - Serie A,08:30,Bologna,Parma,1.66,3.75,5.25,https://redscores.com/pt-br/match/parma-bologna/qdxrIb
Itália - Serie A,11:00,Lecce,Udinese,3.2,2.87,2.6,https://redscores.com/pt-br/match/udinese-lecce/UCxVCb
Itália - Serie A,14:00,Sassuolo,Inter,7.0,4.5,1.45,https://redscores.com/pt-br/match/sassuolo-inter/pwxbY
Itália - Serie A,16:45,Juventus,Lazio,1.45,4.33,8.0,https://redscores.com/pt-br/match/lazio-juventus/VxHf
França - Ligue 1,11:00,Nice,Monaco,3.3,3.8,2.05,https://redscores.com/pt-br/match/nice-monaco/LDxjZA
França - Ligue 1,13:15,Auxerre,Paris,2.4,3.25,3.0,https://redscores.com/pt-br/match/auxerre-paris/l9x4gA
França - Ligue 1,13:15,Le Havre,Strasbourg,4.1,3.5,1.9,https://redscores.com/pt-br/match/strasbourg-le-havre/HFxjI
França - Ligue 1,13:15,Angers,Toulouse,3.5,3.2,2.2,https://redscores.com/pt-br/match/toulouse-angers-sco/Wcxwg
França - Ligue 1,16:45,PSG,Marseille,1.44,5.25,5.75,https://redscores.com/pt-br/match/olympique-marseille-paris-saint-germain/wxvE
Países Baixos - Eredivisie,08:15,Utrecht,Feyenoord,3.1,3.75,2.15,https://redscores.com/pt-br/match/feyenoord-fc-utrecht/gAxjg
Países Baixos - Eredivisie,10:30,AZ,Ajax,2.3,3.75,2.87,https://redscores.com/pt-br/match/az-ajax/aAxJf
Países Baixos - Eredivisie,10:30,G. A. Eagle,Telstar,1.9,3.9,3.8,https://redscores.com/pt-br/match/go-ahead-eagles-telstar/3fxMM
Países Baixos - Eredivisie,12:45,Groningen,PSV,4.33,4.5,1.66,https://redscores.com/pt-br/match/psv-fc-groningen/FFxNt
Portugal - Primeira Liga,12:30,Nacional,Casa Pia,2.0,3.1,4.0,https://redscores.com/pt-br/match/nacional-casa-pia/k3AxOEB
Portugal - Primeira Liga,15:00,Braga,Rio Ave,1.22,6.5,11.0,https://redscores.com/pt-br/match/sporting-braga-rio-ave/phxQVA
Portugal - Primeira Liga,17:30,Benfica,Alverca,1.18,6.25,17.0,https://redscores.com/pt-br/match/benfica-alverca/5Ex9tE
Turquia - Super Lig,08:30,Eyüpspor,Başakşehir,5.0,3.6,1.7,https://redscores.com/pt-br/match/eyupspor-istanbul-basaksehir/11xv9
Turquia - Super Lig,11:00,Rizespor,Galatasaray,5.25,4.33,1.53,https://redscores.com/pt-br/match/galatasaray-rizespor/rxcI
Turquia - Super Lig,11:00,Konyaspor,Göztepe,2.7,3.2,2.7,https://redscores.com/pt-br/match/konyaspor-goztepe/EVx3bA
Turquia - Super Lig,14:00,Beşiktaş,Alanyaspor,1.53,4.33,5.5,https://redscores.com/pt-br/match/alanyaspor-besiktas/vCxCE
Bélgica - Pro League,09:30,Genk,Anderlecht,2.0,3.5,3.5,https://redscores.com/pt-br/match/anderlecht-genk/3UxMw
Bélgica - Pro League,12:00,Union Saint-Gilloise,La Louvière,,,,https://redscores.com/pt-br/match/union-saint-gilloise-la-louviere/3BAxgzA
Bélgica - Pro League,14:30,Club Brugge,St. Liège,1.36,5.0,7.5,https://redscores.com/pt-br/match/club-brugge-standard-liege/RCxOF
