liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Espanha - La Liga,17:00,Levante,Elche,2.37,3.3,2.87,https://redscores.com/pt-br/match/elche-levante/AjxU5
Alemanha - Bundesliga,16:30,St. Pauli,Hamburger,2.75,3.1,2.75,https://redscores.com/pt-br/match/st-pauli-hamburger-sv/YCxmw
Itália - Serie A,16:45,Inter,Pisa,1.16,7.5,17.0,https://redscores.com/pt-br/match/pisa-inter/RIxbY
França - Ligue 1,16:00,Auxerre,PSG,9.0,5.25,1.33,https://redscores.com/pt-br/match/paris-saint-germain-auxerre/vExl9
Portugal - Primeira Liga,17:15,Casa Pia,AVS,1.9,3.2,4.5,https://redscores.com/pt-br/match/casa-pia-avs/OEBxqKFA
Turquia - Super Lig,14:00,Trabzonspor,Kasımpaşa,1.5,4.33,6.0,https://redscores.com/pt-br/match/trabzonspor-kasimpasa/IFxrI
Bélgica - Pro League,16:45,St. Liège,Gent,2.8,3.2,2.5,https://redscores.com/pt-br/match/standard-liege-gent/OFxLT
Inglaterra - Championship,17:00,Derby,West Brom,2.5,3.1,2.9,https://redscores.com/pt-br/match/west-bromwich-albion-derby-county/fxm
Espanha - La Liga 2,16:30,Málaga,Burgos,2.15,3.0,3.75,https://redscores.com/pt-br/match/malaga-burgos/cbxEHb
Itália - Serie B,16:30,Carrarese,Empoli,2.25,3.1,3.4,https://redscores.com/pt-br/match/empoli-carrarese/PdxJCb
Alemanha - 2. Bundesliga,14:30,Darmstadt,Nürnberg,1.95,3.8,3.6,https://redscores.com/pt-br/match/darmstadt-98-nurnberg/4DxUH
Alemanha - 2. Bundesliga,14:30,Bielefeld,Kiel,2.15,3.4,3.3,https://redscores.com/pt-br/match/dsc-arminia-bielefeld-holstein-kiel/9yxg8
França - Ligue 2,16:00,Amiens,Laval,2.62,3.0,2.62,https://redscores.com/pt-br/match/amiens-sc-laval/yGxhj
França - Ligue 2,16:00,Nancy,Rodez,2.15,3.2,3.1,https://redscores.com/pt-br/match/nancy-rodez/V6xJpb
França - Ligue 2,16:00,Pau,Grenoble,1.8,3.4,4.1,https://redscores.com/pt-br/match/grenoble-foot-38-pau/HJxep
França - Ligue 2,16:00,Bastia,Montpellier,2.62,3.1,2.55,https://redscores.com/pt-br/match/bastia-montpellier/BDxqE
França - Ligue 2,16:00,Annecy,Clermont,1.85,3.25,4.1,https://redscores.com/pt-br/match/annecy-clermont/wLxC1A
Países Baixos - Eerste Divisie,16:00,Roda Kerkrade,TOP Oss,1.61,4.1,5.0,https://redscores.com/pt-br/match/roda-jc-kerkrade-top-oss/ntxvt
Países Baixos - Eerste Divisie,16:00,Cambuur,Eindhoven,1.38,4.75,7.5,https://redscores.com/pt-br/match/fc-eindhoven-sc-cambuur/HCxqL
Países Baixos - Eerste Divisie,16:00,De Graafschap,Waalwijk,2.1,4.1,2.8,https://redscores.com/pt-br/match/rkc-waalwijk-de-graafschap/KGxsI
Países Baixos - Eerste Divisie,16:00,Dordrecht,Den Bosch,2.1,3.75,3.0,https://redscores.com/pt-br/match/fc-dordrecht-fc-den-bosch/OGxdT
Países Baixos - Eerste Divisie,16:00,Maastricht,Jong Utrecht,2.75,4.0,2.2,https://redscores.com/pt-br/match/mvv-maastricht-jong-utrecht/LoxfW
Países Baixos - Eerste Divisie,16:00,Willem II,Venlo,1.85,3.9,3.8,https://redscores.com/pt-br/match/willem-ii-vvv-venlo/8fxaT
Países Baixos - Eerste Divisie,16:00,Vitesse,Den Haag,4.33,4.33,1.66,https://redscores.com/pt-br/match/vitesse-ado-den-haag/QAxpj
Argentina - Superliga,19:00,San Lorenzo,Lanús,2.4,2.75,3.6,https://redscores.com/pt-br/match/san-lorenzo-lanus/qex6Tb
Argentina - Superliga,20:00,Independiente,Estudiantes,2.15,2.87,4.2,https://redscores.com/pt-br/match/estudiantes-independiente/bPbxV4b
Argentina - Superliga,22:15,Independiente Rivadavia,Atlético Tucumán,2.2,3.0,3.7,https://redscores.com/pt-br/match/independiente-rivadavia-atletico-tucuman/JGxa2b
Argentina - Superliga,22:15,Talleres Córdoba,Newell's Old Boys,1.8,3.4,5.0,https://redscores.com/pt-br/match/newell-s-old-boys-talleres-cordoba/qx5Ub
África do Sul - Premier League,14:30,Richards Bay,Siwelele,2.5,2.6,3.2,https://redscores.com/pt-br/match/richards-bay-siwelele/q0RxYqGA
Alemanha - 3. Liga,15:00,Viktoria Köln,Saarbrücken,2.45,3.3,2.5,https://redscores.com/pt-br/match/saarbrucken-viktoria-koln/ZKxIX
Argélia - Ligue 1,POSTP,CR Belouizdad,MC Alger,,,,https://redscores.com/pt-br/match/cr-belouizdad-mc-alger/yZAxn2A
Argélia - Ligue 1,11:00,Mostaganem,Oued Akbou,2.55,2.75,2.8,https://redscores.com/pt-br/match/mostaganem-oued-akbou/kKcxdOAA
Argélia - Ligue 1,POSTP,USM Alger,JS Kabylie,,,,https://redscores.com/pt-br/match/usm-alger-js-kabylie/8CbxHRb
Argélia - Ligue 1,12:00,ASO Chlef,Paradou AC,2.05,3.0,3.4,https://redscores.com/pt-br/match/aso-chlef-paradou-ac/baAxZkc
Argélia - Ligue 1,14:00,ES Sétif,USM Khenchela,1.8,2.9,4.75,https://redscores.com/pt-br/match/es-setif-usm-khenchela/UdxUoM
Austrália - A-League,05:35,Newcastle Jets,Wellington Phoenix,1.7,4.75,4.0,https://redscores.com/pt-br/match/newcastle-jets-wellington-phoenix/eExtp
Bélgica - First Division B,16:00,Kortrijk,KRC Genk II,1.25,5.25,9.5,https://redscores.com/pt-br/match/kortrijk-krc-genk-ii/qjx5jEA
Bélgica - First Division B,16:00,Olympic Charleroi,Club Brugge II,1.9,3.4,3.5,https://redscores.com/pt-br/match/olympic-charleroi-club-brugge-ii/E4AxRcbA
Colômbia - Liga BetPlay,20:20,La Equidad,Cúcuta Deportivo,2.25,3.25,3.25,https://redscores.com/pt-br/match/la-equidad-cucuta-deportivo/EUbxC6B
Colômbia - Liga BetPlay,22:30,Deportes Tolima,Alianza Petrolera,1.72,3.4,5.25,https://redscores.com/pt-br/match/deportes-tolima-alianza-petrolera/IWbxLNB
Croácia - 1. HNL,12:00,Varaždin,Gorica,2.05,3.1,3.5,https://redscores.com/pt-br/match/varazdin-gorica/8Bbxpfb
Escócia - Championship,16:45,Arbroath,Greenock Morton,1.8,3.4,3.8,https://redscores.com/pt-br/match/greenock-morton-arbroath/ddxTN
Irlanda do Norte - Premiership,16:45,Larne,Bangor,1.33,4.5,7.5,https://redscores.com/pt-br/match/bangor-larne/g0bx9fB
Irlanda do Norte - Premiership,16:45,Coleraine,Glenavon,1.18,6.0,11.0,https://redscores.com/pt-br/match/glenavon-coleraine/inxQZb
Israel - Ligat ha'Al,09:00,Hapoel Katamon,Hapoel Petah Tikva,2.9,3.3,2.2,https://redscores.com/pt-br/match/hapoel-katamon-hapoel-petah-tikva/61xD1A
País de Gales - Premier League,16:45,Briton Ferry,Llanelli Town,1.38,4.33,6.25,https://redscores.com/pt-br/match/briton-ferry-llanelli-town/rzBxrgD
