id_jogo,liga,hora,home,away,link_confronto,odd_h,odd_d,odd_a
19387128,Brasil - Serie A,11:00,Bragantino,Sport Recife,https://redscores.com/pt-br/match/sport-recife-bragantino/rtxadb,,,
19387129,Brasil - Serie A,16:00,Atlético Mineiro,Santos,https://redscores.com/pt-br/match/atletico-mineiro-santos/F5xm9,,,
19387133,Brasil - Serie A,16:00,Juventude,Flamengo,https://redscores.com/pt-br/match/juventude-flamengo/YxYi,,,
19387127,Brasil - Serie A,17:30,São Paulo,Botafogo,https://redscores.com/pt-br/match/botafogo-sao-paulo/7XxJ6,,,
19387125,Brasil - Serie A,20:30,Vasco da Gama,Ceará,https://redscores.com/pt-br/match/vasco-da-gama-ceara/MFxkIB,,,
19354715,Noruega - Eliteserien,09:30,Bryne,Tromsø,https://redscores.com/pt-br/match/tromso-bryne/w6Ax1Kb,,,
19354718,Noruega - Eliteserien,12:00,KFUM,Viking,https://redscores.com/pt-br/match/viking-kfum/iCxJgB,,,
19354716,Noruega - Eliteserien,12:00,HamKam,Strømsgodset,https://redscores.com/pt-br/match/stromsgodset-hamkam/eCx9Jb,,,
19354720,Noruega - Eliteserien,12:00,Sarpsborg 08,Sandefjord,https://redscores.com/pt-br/match/sandefjord-sarpsborg-08/DfxTv,,,
19354717,Noruega - Eliteserien,14:15,Haugesund,Rosenborg,https://redscores.com/pt-br/match/haugesund-rosenborg/ncx3K,,,
19347867,Suécia - Allsvenskan,09:00,Öster,Värnamo,https://redscores.com/pt-br/match/oster-varnamo/EyxJyA,,,
19347864,Suécia - Allsvenskan,09:00,Djurgården,Hammarby,https://redscores.com/pt-br/match/djurgarden-hammarby/iDxRt,,,
19347865,Suécia - Allsvenskan,11:30,Elfsborg,Malmö FF,https://redscores.com/pt-br/match/malmo-ff-elfsborg/zCxdk,,,
19347868,Suécia - Allsvenskan,11:30,Sirius,GAIS,https://redscores.com/pt-br/match/gais-sirius/eOx4V,,,
19572229,Finlândia - Veikkausliiga,10:00,KuPS,Ilves,https://redscores.com/pt-br/match/ilves-kups/4vx2EA,,,
19572398,Finlândia - Veikkausliiga,10:00,Jaro,Oulu,https://redscores.com/pt-br/match/oulu-jaro/LqAxbbb,,,
19362202,Argentina - Superliga,15:00,Gimnasia La Plata,Unión Santa Fe,https://redscores.com/pt-br/match/gimnasia-la-plata-union-santa-fe/VDxp6A,,,
19362200,Argentina - Superliga,15:00,Instituto,Argentinos Juniors,https://redscores.com/pt-br/match/argentinos-juniors-instituto/t4x8ub,,,
19362207,Argentina - Superliga,17:30,Rosario Central,Boca Juniors,https://redscores.com/pt-br/match/boca-juniors-rosario-central/tExf4,,,
19362201,Argentina - Superliga,20:00,Defensa y Justicia,Platense,https://redscores.com/pt-br/match/defensa-y-justicia-platense/Wrbxhub,,,
19362203,Argentina - Superliga,20:00,Tigre,Talleres Córdoba,https://redscores.com/pt-br/match/tigre-talleres-cordoba/bubx5Ub,,,
19377681,China - Super League,08:00,Dalian Zhixing,Shenzhen Peng City,https://redscores.com/pt-br/match/shenzhen-peng-city-dalian-zhixing/k0cxTfFA,,,
19377682,China - Super League,08:35,Tianjin Jinmen Tiger,Wuhan Three Towns,https://redscores.com/pt-br/match/tianjin-jinmen-tiger-wuhan-three-towns/vVxMhbA,,,
19360766,Argentina - Primera B Nacional,13:05,Los Andes,Almagro,https://redscores.com/pt-br/match/almagro-los-andes/34BxcPgA,,,
19360775,Argentina - Primera B Nacional,13:30,Nueva Chicago,Gimnasia Jujuy,https://redscores.com/pt-br/match/gimnasia-jujuy-nueva-chicago/NobxaPB,,,
19360771,Argentina - Primera B Nacional,15:00,Tristán Suárez,Colegiales,https://redscores.com/pt-br/match/colegiales-tristan-suarez/fIBxa5B,,,
19360781,Argentina - Primera B Nacional,15:30,Talleres Remedios,Colón,https://redscores.com/pt-br/match/colon-talleres-remedios/nBAxzCA,,,
19360778,Argentina - Primera B Nacional,15:30,Chacarita Juniors,Almirante Brown,https://redscores.com/pt-br/match/chacarita-juniors-almirante-brown/a7bxlMB,,,
19360767,Argentina - Primera B Nacional,15:30,Ferro Carril Oeste,San Miguel,https://redscores.com/pt-br/match/ferro-carril-oeste-san-miguel/f3AxQ5B,,,
19360769,Argentina - Primera B Nacional,16:00,Club Atlético Güemes,Racing Córdoba,https://redscores.com/pt-br/match/club-atletico-guemes-racing-cordoba/f1BxC2B,,,
19360768,Argentina - Primera B Nacional,16:00,Patronato,Quilmes,https://redscores.com/pt-br/match/patronato-quilmes/H2Axpeb,,,
19360773,Argentina - Primera B Nacional,16:00,Deportivo Maipú,All Boys,https://redscores.com/pt-br/match/all-boys-deportivo-maipu/6gbxlQB,,,
19360774,Argentina - Primera B Nacional,16:30,Deportivo Madryn,Alvarado,https://redscores.com/pt-br/match/alvarado-deportivo-madryn/uGbxPZB,,,
