liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Inglaterra - Premier League,09:30,Aston Villa,Arsenal,4.2,3.5,1.9,https://redscores.com/pt-br/match/aston-villa-arsenal/HxJ
Inglaterra - Premier League,12:00,Bournemouth,Chelsea,3.1,3.7,2.15,https://redscores.com/pt-br/match/chelsea-afc-bournemouth/jx1
Inglaterra - Premier League,12:00,Everton,Nottingham,2.15,3.2,3.6,https://redscores.com/pt-br/match/everton-nottingham-forest/GxbA
Inglaterra - Premier League,12:00,Man City,Sunderland,1.25,6.25,9.5,https://redscores.com/pt-br/match/sunderland-manchester-city/BxE
Inglaterra - Premier League,12:00,Tottenham,Brentford,2.35,3.4,3.0,https://redscores.com/pt-br/match/tottenham-hotspur-brentford/dx2B
Inglaterra - Premier League,12:00,Newcastle,Burnley,1.27,6.0,9.5,https://redscores.com/pt-br/match/newcastle-united-burnley/kxN
Inglaterra - Premier League,14:30,Leeds,Liverpool,3.8,4.0,1.85,https://redscores.com/pt-br/match/liverpool-leeds-united/exfA
Espanha - La Liga,10:00,Villarreal,Getafe,1.61,3.8,5.75,https://redscores.com/pt-br/match/getafe-villarreal/WAxa6
Espanha - La Liga,12:15,Alavés,Real Sociedad,2.8,2.9,2.8,https://redscores.com/pt-br/match/real-sociedad-deportivo-alaves/WExyY
Espanha - La Liga,14:30,Betis,Barcelona,3.9,4.5,1.75,https://redscores.com/pt-br/match/fc-barcelona-real-betis/lAx7D
Espanha - La Liga,17:00,Athletic Club,Atlético Madrid,3.25,3.25,2.25,https://redscores.com/pt-br/match/atletico-madrid-athletic-club/ZebxKrB
Alemanha - Bundesliga,11:30,Wolfsburg,Union Berlin,2.15,3.4,3.5,https://redscores.com/pt-br/match/vfl-wolfsburg-fc-union-berlin/lexvI
Alemanha - Bundesliga,11:30,Stuttgart,Bayern,5.75,5.0,1.48,https://redscores.com/pt-br/match/fc-bayern-munchen-vfb-stuttgart/HexM3
Alemanha - Bundesliga,11:30,Augsburg,Leverkusen,3.7,4.0,1.85,https://redscores.com/pt-br/match/fc-augsburg-bayer-04-leverkusen/OAxN3
