liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Turquia - Super Lig,14:00,Fenerbahçe,Gaziantep,1.22,6.25,8.5,https://redscores.com/pt-br/match/fenerbahce-gaziantep-fk/NAxwDA
Turquia - Super Lig,POSTP,Rizespor,Samsunspor,,,,https://redscores.com/pt-br/match/rizespor-samsunspor/cIxCX
Turquia - Super Lig,POSTP,Göztepe,Galatasaray,,,,https://redscores.com/pt-br/match/galatasaray-goztepe/rx3bA
Inglaterra - Championship,16:45,Watford,Wrexham,2.25,3.4,3.1,https://redscores.com/pt-br/match/watford-wrexham/MxTc
Inglaterra - League One,16:45,Cardiff,Wycombe,1.66,3.8,4.75,https://redscores.com/pt-br/match/cardiff-city-wycombe-wanderers/eAxaB
Inglaterra - League One,16:45,Huddersfield,Lincoln,3.0,3.25,2.3,https://redscores.com/pt-br/match/huddersfield-town-lincoln-city/DcxaC
Inglaterra - League One,16:45,Wimbledon,Leyton Orient,2.2,3.3,3.1,https://redscores.com/pt-br/match/leyton-orient-afc-wimbledon/Zcx6c
Inglaterra - League One,16:45,Blackpool,Port Vale,1.9,3.3,4.0,https://redscores.com/pt-br/match/blackpool-port-vale/oxVC
Inglaterra - League One,16:45,Bolton,Doncaster,1.6,4.0,4.75,https://redscores.com/pt-br/match/bolton-wanderers-doncaster-rovers/ix1B
Inglaterra - League One,16:45,Bradford City,Mansfield,1.85,3.5,4.0,https://redscores.com/pt-br/match/bradford-city-mansfield-town/HbxvB
Inglaterra - League One,16:45,Peterborough,Rotherham,2.4,3.6,2.6,https://redscores.com/pt-br/match/rotherham-united-peterborough-united/ibxfc
Inglaterra - League One,16:45,Stockport County,Northampton,1.45,4.33,6.5,https://redscores.com/pt-br/match/northampton-town-stockport-county/tBxCc
Inglaterra - League One,16:45,Burton,Reading,2.15,3.25,3.3,https://redscores.com/pt-br/match/reading-burton-albion/Lxob
Inglaterra - League One,16:45,Luton,Exeter,1.7,3.7,4.75,https://redscores.com/pt-br/match/luton-town-exeter-city/3AxbB
Inglaterra - League One,16:45,Plymouth,Stevenage,1.9,3.3,4.0,https://redscores.com/pt-br/match/plymouth-argyle-stevenage/zAxVd
Inglaterra - League One,17:00,Barnsley,Wigan,2.2,3.25,3.2,https://redscores.com/pt-br/match/wigan-athletic-barnsley/Ix3
Inglaterra - League Two,16:30,Newport,Bromley,3.8,3.5,1.9,https://redscores.com/pt-br/match/newport-county-bromley/FAx1c
Inglaterra - League Two,16:45,Gillingham,Swindon,3.1,3.3,2.25,https://redscores.com/pt-br/match/swindon-town-gillingham/UcxbC
Inglaterra - League Two,16:45,Tranmere,Harrogate,2.15,3.3,3.25,https://redscores.com/pt-br/match/tranmere-rovers-harrogate-town/jBxid
Inglaterra - League Two,16:45,Cheltenham,Crewe,2.75,3.25,2.5,https://redscores.com/pt-br/match/crewe-alexandra-cheltenham-town/nAxXC
Inglaterra - League Two,16:45,Crawley,Barnet,3.3,3.9,1.95,https://redscores.com/pt-br/match/crawley-town-barnet/lBxGC
Inglaterra - League Two,16:45,Accrington,Notts County,4.1,3.25,1.9,https://redscores.com/pt-br/match/notts-county-accrington-stanley/SAxOd
Inglaterra - League Two,16:45,Chesterfield,Oldham,1.95,3.4,3.8,https://redscores.com/pt-br/match/oldham-athletic-chesterfield/RBxcc
Inglaterra - League Two,16:45,Salford,Barrow,1.5,4.0,6.25,https://redscores.com/pt-br/match/salford-city-barrow/DbxGd
Inglaterra - League Two,16:45,Grimsby Town,Fleetwood,1.9,3.5,3.75,https://redscores.com/pt-br/match/grimsby-town-fleetwood-town/HBxgC
Inglaterra - League Two,16:45,Walsall,Cambridge,3.8,3.1,2.05,https://redscores.com/pt-br/match/walsall-cambridge-united/HAxzB
Inglaterra - League Two,16:45,Bristol Rovers,Shrewsbury,1.95,3.25,3.9,https://redscores.com/pt-br/match/shrewsbury-town-bristol-rovers/qbxyB
Itália - Serie B,15:00,Palermo,Juve Stabia,1.61,3.4,6.5,https://redscores.com/pt-br/match/palermo-juve-stabia/6Jx31A
Itália - Serie B,16:00,Mantova,Cesena,2.35,3.3,3.0,https://redscores.com/pt-br/match/cesena-mantova/hkxR3b
Itália - Serie B,16:00,Venezia,Calcio Padova,1.27,6.0,9.0,https://redscores.com/pt-br/match/venezia-calcio-padova/Lcxs7CA
Itália - Serie B,16:00,Spezia,Empoli,2.45,2.8,3.3,https://redscores.com/pt-br/match/spezia-empoli/uCxPd
Itália - Serie B,16:00,Reggiana,Monza,5.75,3.4,1.66,https://redscores.com/pt-br/match/monza-reggiana/vnxMy
Itália - Serie B,16:00,Catanzaro,Modena,2.7,3.25,2.6,https://redscores.com/pt-br/match/modena-catanzaro/mixOab
Países Baixos - Eerste Divisie,16:00,Dordrecht,TOP Oss,1.61,3.9,5.25,https://redscores.com/pt-br/match/fc-dordrecht-top-oss/OGxvt
Países Baixos - Eerste Divisie,16:00,Den Haag,Jong Utrecht,1.25,6.0,10.0,https://redscores.com/pt-br/match/ado-den-haag-jong-utrecht/pjxfW
Países Baixos - Eerste Divisie,16:00,Almere City,Waalwijk,2.0,3.25,3.9,https://redscores.com/pt-br/match/rkc-waalwijk-almere-city/KGxpL
Países Baixos - Eerste Divisie,16:00,Venlo,Jong Ajax,1.72,4.0,4.2,https://redscores.com/pt-br/match/vvv-venlo-jong-ajax/aTxtW
Suíça - Super League,15:00,St. Gallen,Lugano,2.0,3.5,3.6,https://redscores.com/pt-br/match/st-gallen-lugano/6CxZvB
Argentina - Superliga,19:00,Lanús,Newell's Old Boys,1.7,3.3,6.0,https://redscores.com/pt-br/match/newell-s-old-boys-lanus/qx6Tb
Argentina - Superliga,21:15,Central Cordoba,Deportivo Riestra,2.9,2.75,2.9,https://redscores.com/pt-br/match/central-cordoba-deportivo-riestra/9zBx94B
Argentina - Superliga,21:15,Gimnasia Mendoza,Estudiantes,3.5,2.8,2.4,https://redscores.com/pt-br/match/estudiantes-gimnasia-mendoza/bPbxh0B
África do Sul - Premier League,14:30,Mamelodi Sundowns,Marumo Gallants FC,1.22,4.75,12.0,https://redscores.com/pt-br/match/mamelodi-sundowns-marumo-gallants-fc/WzAxURt
Argélia - Ligue 1,11:00,Oued Akbou,CS Constantine,2.3,2.75,3.2,https://redscores.com/pt-br/match/cs-constantine-oued-akbou/8MxdOAA
Argélia - Ligue 1,11:00,Mostaganem,Paradou AC,2.55,2.9,2.55,https://redscores.com/pt-br/match/paradou-ac-mostaganem/ZkcxkKc
Argélia - Ligue 1,18:00,MC Alger,USM Khenchela,1.33,3.9,9.5,https://redscores.com/pt-br/match/mc-alger-usm-khenchela/n2AxUoM
Argélia - Ligue 1,18:00,MC Oran,El Bayadh,1.44,3.6,8.0,https://redscores.com/pt-br/match/mc-oran-el-bayadh/Qrbxbwt
Austrália - A-League,05:00,Sydney,Melbourne City,2.3,3.6,2.9,https://redscores.com/pt-br/match/sydney-melbourne-city/EcxfC
Colômbia - Liga BetPlay,18:10,Llaneros,Cúcuta Deportivo,1.9,3.2,4.33,https://redscores.com/pt-br/match/cucuta-deportivo-llaneros/C6BxMcc
Colômbia - Liga BetPlay,20:20,Atlético Bucaramanga,Once Caldas,1.8,3.1,5.0,https://redscores.com/pt-br/match/once-caldas-atletico-bucaramanga/E7xBGb
Colômbia - Liga BetPlay,22:30,Millonarios,Atlético Nacional,2.87,3.25,2.5,https://redscores.com/pt-br/match/atletico-nacional-millonarios/EyAxbdb
