liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Itália - Serie A,14:30,Cagliari,Sassuolo,2.55,3.1,3.0,https://redscores.com/pt-br/match/cagliari-sassuolo/sExpw
Itália - Serie A,16:45,Pisa,Lazio,3.6,3.2,2.15,https://redscores.com/pt-br/match/lazio-pisa/VxRI
Suíça - Super League,16:30,Lugano,Luzern,1.8,3.9,3.9,https://redscores.com/pt-br/match/luzern-lugano/UZxZvB
Suíça - Super League,16:30,Grasshopper,Young Boys,4.1,4.1,1.75,https://redscores.com/pt-br/match/young-boys-grasshopper/Sfx9X
Finlândia - Veikkausliiga,13:00,Inter Turku,SJK,1.61,3.9,5.0,https://redscores.com/pt-br/match/sjk-inter-turku/QGxJN
Finlândia - Veikkausliiga,13:00,KuPS,Gnistan,1.27,7.0,7.5,https://redscores.com/pt-br/match/kups-gnistan/2EAxenb
Finlândia - Veikkausliiga,14:00,Ilves,HJK,1.65,4.0,3.8,https://redscores.com/pt-br/match/hjk-ilves/2Fx4v
Arábia Saudita - Pro League,12:00,Al Nassr,Al Feiha,,,,https://redscores.com/pt-br/match/al-nassr-al-feiha/CUxrXc
Arábia Saudita - Pro League,12:15,Damac,Al Fateh,3.2,3.4,2.2,https://redscores.com/pt-br/match/al-fateh-damac/RRAxlXc
Arábia Saudita - Pro League,14:30,Al Ahli,Al Riyadh,1.2,7.0,12.0,https://redscores.com/pt-br/match/al-ahli-al-riyadh/nubxHXc
Arábia Saudita - Pro League,14:30,Al Kholood,Al Suqoor,3.6,3.6,1.95,https://redscores.com/pt-br/match/al-suqoor-al-kholood/uXcxOQAA
Argélia - Ligue 1,11:00,CR Belouizdad,USM Alger,,,,https://redscores.com/pt-br/match/cr-belouizdad-usm-alger/yZAx8Cb
Argélia - Ligue 1,11:00,ES Sétif,Oued Akbou,,,,https://redscores.com/pt-br/match/es-setif-oued-akbou/UdxdOAA
Argélia - Ligue 1,11:00,MB Rouisset,MC Oran,,,,https://redscores.com/pt-br/match/mc-oran-mb-rouisset/QrbxwoM
Argélia - Ligue 1,11:00,CS Constantine,JS Kabylie,,,,https://redscores.com/pt-br/match/cs-constantine-js-kabylie/8MxHRb
Argélia - Ligue 1,11:00,USM Khenchela,MC Alger,3.0,2.87,2.35,https://redscores.com/pt-br/match/mc-alger-usm-khenchela/n2AxUoM
Argélia - Ligue 1,11:00,ASO Chlef,Ben Aknoun,,,,https://redscores.com/pt-br/match/aso-chlef-ben-aknoun/baAxEwt
Argélia - Ligue 1,11:00,JS Saoura,Paradou AC,,,,https://redscores.com/pt-br/match/paradou-ac-js-saoura/ZkcxgKc
Argélia - Ligue 1,12:00,USM Khenchela,Mostaganem,,,,https://redscores.com/pt-br/match/mostaganem-usm-khenchela/kKcxUoM
Argélia - Ligue 1,12:00,El Bayadh,MC Alger,,,,https://redscores.com/pt-br/match/mc-alger-el-bayadh/n2Axbwt
Colômbia - Liga BetPlay,18:00,Unión Magdalena,Deportes Tolima,4.0,3.3,1.95,https://redscores.com/pt-br/match/deportes-tolima-union-magdalena/IWbxfAB
Colômbia - Liga BetPlay,20:10,Boyacá Chicó,América de Cali,4.2,3.3,1.9,https://redscores.com/pt-br/match/america-de-cali-boyaca-chico/7Obxs5B
Colômbia - Liga BetPlay,22:20,Llaneros,Atlético Nacional,,,,https://redscores.com/pt-br/match/atletico-nacional-llaneros/EyAxMcc
Egito - Premier League,14:00,National Bank of Egypt,Zamalek,3.8,3.2,1.95,https://redscores.com/pt-br/match/zamalek-national-bank-of-egypt/pzAxuKdA
Polônia - Ekstraklasa,20:00,Cracovia Kraków,Zagłębie Lubin,,,,https://redscores.com/pt-br/match/cracovia-krakow-zaglebie-lubin/qIxXk
Polônia - Ekstraklasa,20:00,Jagiellonia Białystok,Raków Częstochowa,,,,https://redscores.com/pt-br/match/jagiellonia-bialystok-rakow-czestochowa/shxS2
Portugal - Segunda Liga,15:00,Benfica II,Ferreira,1.85,3.5,4.1,https://redscores.com/pt-br/match/pacos-de-ferreira-benfica-ii/mjxjY
Portugal - Segunda Liga,15:00,Portimonense,Torreense,2.8,3.5,2.37,https://redscores.com/pt-br/match/portimonense-torreense/FNx13A
Portugal - Segunda Liga,17:15,Leixões,Academico Viseu,2.45,3.2,2.8,https://redscores.com/pt-br/match/academico-viseu-leixoes/AhbxnHb
Portugal - Segunda Liga,17:15,Marítimo,União de Leiria,2.15,3.25,3.4,https://redscores.com/pt-br/match/uniao-de-leiria-maritimo/8PAxhsA
Sérvia - Super Liga,14:00,Vojvodina,Crvena Zvezda,5.5,4.1,1.45,https://redscores.com/pt-br/match/crvena-zvezda-vojvodina/ZVxIY
