liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Espanha - La Liga,10:00,Osasuna,Mallorca,1.75,3.6,4.75,https://redscores.com/pt-br/match/osasuna-mallorca/qDxRf
Espanha - La Liga,12:15,Levante,Girona,2.8,3.4,2.45,https://redscores.com/pt-br/match/girona-levante/YBxU5
Espanha - La Liga,14:30,Atlético Madrid,Real Sociedad,1.65,3.9,5.25,https://redscores.com/pt-br/match/real-sociedad-atletico-madrid/WExZeb
Espanha - La Liga,17:00,Athletic Club,Barcelona,4.75,4.33,1.61,https://redscores.com/pt-br/match/fc-barcelona-athletic-club/lAxKrB
Alemanha - Bundesliga,11:30,RB Leipzig,Augsburg,1.42,5.0,6.5,https://redscores.com/pt-br/match/fc-augsburg-rb-leipzig/OAxQc
Alemanha - Bundesliga,11:30,Mainz,Stuttgart,3.2,3.6,2.15,https://redscores.com/pt-br/match/fsv-mainz-05-vfb-stuttgart/AGxM3
Alemanha - Bundesliga,11:30,Heidenheim,Hoffenheim,5.0,4.5,1.57,https://redscores.com/pt-br/match/tsg-hoffenheim-heidenheim/vwxMX
Alemanha - Bundesliga,11:30,Wolfsburg,Hamburger,2.3,3.5,3.0,https://redscores.com/pt-br/match/vfl-wolfsburg-hamburger-sv/lexmw
Alemanha - Bundesliga,11:30,Freiburg,Leverkusen,3.0,3.3,2.37,https://redscores.com/pt-br/match/bayer-04-leverkusen-sc-freiburg/N3xC7
Alemanha - Bundesliga,14:30,FC Köln,Dortmund,4.1,4.0,1.75,https://redscores.com/pt-br/match/borussia-dortmund-fc-koln/DAxn3
Itália - Serie A,11:00,Cagliari,Como,5.5,4.0,1.6,https://redscores.com/pt-br/match/como-cagliari/mcxsE
Itália - Serie A,14:00,Atalanta,Udinese,1.7,3.6,5.25,https://redscores.com/pt-br/match/udinese-atalanta/UCxSF
Itália - Serie A,16:45,Juventus,Pisa,1.25,6.25,11.0,https://redscores.com/pt-br/match/juventus-pisa/HfxRI
França - Ligue 1,13:00,Nantes,Angers,2.2,3.0,3.6,https://redscores.com/pt-br/match/nantes-angers-sco/8xwg
França - Ligue 1,15:00,Auxerre,Strasbourg,3.75,3.3,2.05,https://redscores.com/pt-br/match/strasbourg-auxerre/HFxl9
França - Ligue 1,17:05,Toulouse,Marseille,3.1,3.5,2.2,https://redscores.com/pt-br/match/olympique-marseille-toulouse/wxWc
Países Baixos - Eredivisie,12:30,Groningen,Ajax,2.8,3.7,2.35,https://redscores.com/pt-br/match/ajax-fc-groningen/JfxNt
Países Baixos - Eredivisie,16:00,PSV,AZ,1.33,5.5,8.0,https://redscores.com/pt-br/match/az-psv/aAxFF
Países Baixos - Eredivisie,17:00,Excelsior,Heerenveen,2.8,3.75,2.3,https://redscores.com/pt-br/match/sc-heerenveen-excelsior/iIxCN
Portugal - Primeira Liga,12:30,Alverca,AVS,1.7,3.6,5.0,https://redscores.com/pt-br/match/alverca-avs/9tExqKFA
Portugal - Primeira Liga,12:30,Moreirense,Nacional,2.35,3.2,3.0,https://redscores.com/pt-br/match/moreirense-nacional/YIxk3A
Portugal - Primeira Liga,15:00,Braga,Sporting,3.5,3.3,2.1,https://redscores.com/pt-br/match/sporting-cp-sporting-braga/7xph
Portugal - Primeira Liga,17:30,Estoril,Casa Pia,1.7,3.75,4.5,https://redscores.com/pt-br/match/estoril-casa-pia/TJxOEB
