liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Inglaterra - Premier League,09:30,Manchester United,Man City,3.7,3.8,1.9,https://redscores.com/pt-br/match/manchester-city-manchester-united/Exh
Inglaterra - Premier League,12:00,Leeds,Fulham,2.1,3.4,3.5,https://redscores.com/pt-br/match/fulham-leeds-united/FxfA
Inglaterra - Premier League,12:00,Chelsea,Brentford,1.8,3.9,4.33,https://redscores.com/pt-br/match/chelsea-brentford/jx2B
Inglaterra - Premier League,12:00,Liverpool,Burnley,1.22,7.0,12.0,https://redscores.com/pt-br/match/liverpool-burnley/exN
Inglaterra - Premier League,12:00,Sunderland,Crystal Palace,2.35,3.2,3.2,https://redscores.com/pt-br/match/sunderland-crystal-palace/Bx0
Inglaterra - Premier League,12:00,Tottenham,West Ham,1.72,4.0,4.5,https://redscores.com/pt-br/match/west-ham-united-tottenham-hotspur/Axd
Inglaterra - Premier League,14:30,Nottingham,Arsenal,6.0,4.33,1.53,https://redscores.com/pt-br/match/arsenal-nottingham-forest/JxbA
Espanha - La Liga,10:00,Real Madrid,Levante,1.14,8.5,15.0,https://redscores.com/pt-br/match/levante-real-madrid/U5x15
Espanha - La Liga,12:15,Mallorca,Athletic Club,3.8,2.9,2.25,https://redscores.com/pt-br/match/mallorca-athletic-club/RfxKrB
Espanha - La Liga,14:30,Osasuna,R. Oviedo,1.8,3.3,5.0,https://redscores.com/pt-br/match/real-oviedo-osasuna/qAxqD
Espanha - La Liga,17:00,Betis,Villarreal,2.62,3.5,2.6,https://redscores.com/pt-br/match/real-betis-villarreal/7Dxa6
Alemanha - Bundesliga,11:30,Wolfsburg,Heidenheim,1.6,4.2,5.0,https://redscores.com/pt-br/match/vfl-wolfsburg-heidenheim/lexMX
Alemanha - Bundesliga,11:30,Hamburger,M'Gladbach,2.37,3.5,2.9,https://redscores.com/pt-br/match/borussia-monchengladbach-hamburger-sv/gFxmw
Alemanha - Bundesliga,11:30,Dortmund,St. Pauli,1.3,5.25,11.0,https://redscores.com/pt-br/match/borussia-dortmund-st-pauli/DAxYC
Alemanha - Bundesliga,11:30,FC Köln,Mainz,2.2,3.5,3.2,https://redscores.com/pt-br/match/fsv-mainz-05-fc-koln/AGxn3
Alemanha - Bundesliga,11:30,Hoffenheim,Leverkusen,2.3,3.8,2.8,https://redscores.com/pt-br/match/tsg-hoffenheim-bayer-04-leverkusen/vwxN3
Alemanha - Bundesliga,14:30,RB Leipzig,Bayern,5.0,4.75,1.55,https://redscores.com/pt-br/match/rb-leipzig-fc-bayern-munchen/QcxHe
Itália - Serie A,11:00,Udinese,Inter,7.0,4.75,1.42,https://redscores.com/pt-br/match/udinese-inter/UCxbY
Itália - Serie A,14:00,Napoli,Sassuolo,1.45,4.5,8.0,https://redscores.com/pt-br/match/napoli-sassuolo/YExpw
Itália - Serie A,16:45,Cagliari,Juventus,6.25,4.2,1.53,https://redscores.com/pt-br/match/cagliari-juventus/sExHf
França - Ligue 1,13:00,Lens,Auxerre,1.45,4.33,7.0,https://redscores.com/pt-br/match/lens-auxerre/Ncxl9
França - Ligue 1,15:00,Toulouse,Nice,1.9,3.5,4.0,https://redscores.com/pt-br/match/toulouse-nice/WcxLD
França - Ligue 1,17:05,Angers,Marseille,5.75,4.0,1.6,https://redscores.com/pt-br/match/olympique-marseille-angers-sco/wxwg
Países Baixos - Eredivisie,12:30,Ajax,G. A. Eagle,1.5,4.33,6.25,https://redscores.com/pt-br/match/ajax-go-ahead-eagles/Jfx3f
Países Baixos - Eredivisie,14:45,Zwolle,AZ,5.75,4.33,1.53,https://redscores.com/pt-br/match/az-pec-zwolle/aAxui
Países Baixos - Eredivisie,16:00,Fortuna Sittard,PSV,7.5,5.5,1.36,https://redscores.com/pt-br/match/psv-fortuna-sittard/FFx5L
Países Baixos - Eredivisie,16:00,Excelsior,Telstar,2.3,3.5,3.0,https://redscores.com/pt-br/match/telstar-excelsior/MMxCN
Países Baixos - Eredivisie,17:00,NAC Breda,Nijmegen,2.75,3.6,2.4,https://redscores.com/pt-br/match/nec-nijmegen-nac-breda/dexNf
Portugal - Primeira Liga,12:30,Gil Vicente,Nacional,1.65,3.6,5.5,https://redscores.com/pt-br/match/gil-vicente-nacional/8Cxk3A
Portugal - Primeira Liga,15:00,AVS,Arouca,3.0,3.0,2.55,https://redscores.com/pt-br/match/arouca-avs/CdAxqKFA
Portugal - Primeira Liga,15:00,Alverca,Moreirense,2.75,2.87,2.8,https://redscores.com/pt-br/match/moreirense-alverca/YIx9tE
Portugal - Primeira Liga,17:30,Rio Ave,Benfica,10.0,5.0,1.3,https://redscores.com/pt-br/match/benfica-rio-ave/5ExQVA
Turquia - Super Lig,11:00,Başakşehir,Karagümrük,1.48,4.33,6.5,https://redscores.com/pt-br/match/istanbul-basaksehir-fatih-karagumruk/v9xMcA
Turquia - Super Lig,14:00,Galatasaray,Gaziantep,1.18,7.5,12.0,https://redscores.com/pt-br/match/galatasaray-gaziantep-fk/rxwDA
Bélgica - Pro League,12:00,Zulte-Waregem,Genk,3.5,3.5,1.9,https://redscores.com/pt-br/match/zulte-waregem-genk/kjxMw
Bélgica - Pro League,14:15,Westerlo,Cercle Brugge,2.05,3.5,3.2,https://redscores.com/pt-br/match/westerlo-cercle-brugge/1CxjV
Bélgica - Pro League,16:45,Union Saint-Gilloise,Mechelen,1.3,4.5,9.0,https://redscores.com/pt-br/match/mechelen-union-saint-gilloise/fYx3BA
