liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Inglaterra - Premier League,09:30,Brighton,Liverpool,3.0,3.6,2.25,https://redscores.com/pt-br/match/liverpool-brighton-hove-albion/exIA
Inglaterra - Premier League,12:00,Fulham,Burnley,1.57,4.0,6.0,https://redscores.com/pt-br/match/fulham-burnley/FxN
Inglaterra - Premier League,POSTP,Man City,Crystal Palace,,,,https://redscores.com/pt-br/match/manchester-city-crystal-palace/Ex0
Inglaterra - Premier League,14:30,Everton,Chelsea,3.5,3.4,2.1,https://redscores.com/pt-br/match/everton-chelsea/Gxj
Inglaterra - Premier League,17:00,Leeds,Brentford,2.45,3.5,2.8,https://redscores.com/pt-br/match/leeds-united-brentford/fAx2B
Espanha - La Liga,10:00,Elche,Mallorca,2.1,3.3,3.6,https://redscores.com/pt-br/match/mallorca-elche/RfxAj
Espanha - La Liga,12:15,Espanyol,Getafe,2.3,3.0,3.5,https://redscores.com/pt-br/match/getafe-espanyol/WAxue
Espanha - La Liga,14:30,Levante,R. Oviedo,2.2,3.3,3.4,https://redscores.com/pt-br/match/real-oviedo-levante/qAxU5
Espanha - La Liga,14:30,Osasuna,Girona,2.1,3.4,3.5,https://redscores.com/pt-br/match/girona-osasuna/YBxqD
Espanha - La Liga,17:00,Sevilla,Valencia,2.3,3.2,3.3,https://redscores.com/pt-br/match/valencia-sevilla/PBxCF
Alemanha - Bundesliga,11:30,Wolfsburg,Werder Bremen,2.35,3.6,2.8,https://redscores.com/pt-br/match/werder-bremen-vfl-wolfsburg/KAxle
Alemanha - Bundesliga,11:30,Bayern,Union Berlin,1.14,9.0,15.0,https://redscores.com/pt-br/match/fc-bayern-munchen-fc-union-berlin/HexvI
Alemanha - Bundesliga,11:30,FC Köln,M'Gladbach,2.3,3.5,3.0,https://redscores.com/pt-br/match/borussia-monchengladbach-fc-koln/gFxn3
Alemanha - Bundesliga,11:30,Heidenheim,Leverkusen,5.0,4.5,1.57,https://redscores.com/pt-br/match/heidenheim-bayer-04-leverkusen/MXxN3
Alemanha - Bundesliga,14:30,Dortmund,Hamburger,1.4,5.0,7.0,https://redscores.com/pt-br/match/borussia-dortmund-hamburger-sv/DAxmw
Itália - Serie A,11:00,Parma,Cremonese,2.05,3.2,4.1,https://redscores.com/pt-br/match/parma-cremonese/qdxy2b
Itália - Serie A,14:00,Milan,Torino,1.4,4.75,7.5,https://redscores.com/pt-br/match/milan-torino/1AxBf
Itália - Serie A,16:45,Juventus,Sassuolo,1.3,5.5,9.5,https://redscores.com/pt-br/match/juventus-sassuolo/Hfxpw
França - Ligue 1,13:00,Toulouse,Lorient,1.95,3.1,4.5,https://redscores.com/pt-br/match/toulouse-lorient/WcxXOb
França - Ligue 1,15:00,Auxerre,Brest,2.37,3.1,3.25,https://redscores.com/pt-br/match/brest-auxerre/lcxl9
França - Ligue 1,17:00,Nice,PSG,8.0,5.5,1.36,https://redscores.com/pt-br/match/nice-paris-saint-germain/LDxvE
Países Baixos - Eredivisie,12:30,Fortuna Sittard,Twente,5.75,4.33,1.55,https://redscores.com/pt-br/match/fc-twente-fortuna-sittard/wEx5L
Países Baixos - Eredivisie,14:45,Sparta Rotterdam,FC Volendam,1.57,4.5,5.0,https://redscores.com/pt-br/match/sparta-rotterdam-fc-volendam/cHxIT
Países Baixos - Eredivisie,17:00,Zwolle,NAC Breda,2.25,3.5,3.1,https://redscores.com/pt-br/match/nac-breda-pec-zwolle/Nfxui
Portugal - Primeira Liga,12:30,Famalicão,Nacional,1.61,3.75,5.5,https://redscores.com/pt-br/match/famalicao-nacional/Z0xk3A
Portugal - Primeira Liga,12:30,Moreirense,Arouca,2.45,3.2,2.87,https://redscores.com/pt-br/match/moreirense-arouca/YIxCdA
Portugal - Primeira Liga,15:00,Benfica,Guimaraes,1.3,5.25,9.5,https://redscores.com/pt-br/match/benfica-vitoria-sc/5ExSG
Portugal - Primeira Liga,15:00,Santa Clara,Gil Vicente,2.62,2.9,2.87,https://redscores.com/pt-br/match/gil-vicente-santa-clara/8CxCV
Portugal - Primeira Liga,17:30,Tondela,AVS,1.85,3.4,4.33,https://redscores.com/pt-br/match/tondela-avs/k6xqKFA
Brasil - Serie A,16:00,Bragantino,Botafogo,1.95,3.4,4.0,https://redscores.com/pt-br/match/botafogo-bragantino/7Xxadb
Brasil - Serie A,18:30,Fluminense,Atlético Mineiro,1.75,3.6,5.0,https://redscores.com/pt-br/match/fluminense-atletico-mineiro/7IxF5
Brasil - Serie A,21:00,São Paulo,Palmeiras,2.9,3.0,2.62,https://redscores.com/pt-br/match/palmeiras-sao-paulo/d5xJ6
EUA - Major League Soccer,14:00,Toronto,Columbus Crew,2.7,3.5,2.55,https://redscores.com/pt-br/match/toronto-columbus-crew/ZAxoE
EUA - Major League Soccer,17:30,Philadelphia Union,Chicago Fire,2.25,3.1,3.4,https://redscores.com/pt-br/match/chicago-fire-philadelphia-union/hAxPc
EUA - Major League Soccer,19:15,Nashville SC,Orlando City,1.53,4.5,5.75,https://redscores.com/pt-br/match/orlando-city-nashville-sc/KBxAYT
EUA - Major League Soccer,20:30,Atlanta United,DC United,2.1,3.4,3.7,https://redscores.com/pt-br/match/dc-united-atlanta-united/9bxX8
EUA - Major League Soccer,20:30,Charlotte,New York RB,2.3,3.2,3.3,https://redscores.com/pt-br/match/new-york-rb-charlotte/IdxH4eA
EUA - Major League Soccer,21:30,Sporting KC,Colorado Rapids,,,,https://redscores.com/pt-br/match/colorado-rapids-sporting-kc/6bxjC
EUA - Major League Soccer,21:30,Dallas,Houston Dynamo,2.2,3.5,3.2,https://redscores.com/pt-br/match/houston-dynamo-dallas/0DxrE
EUA - Major League Soccer,21:30,St. Louis City,New England,,,,https://redscores.com/pt-br/match/new-england-st-louis-city/Pfx7ZfA
EUA - Major League Soccer,21:45,Austin,Los Angeles FC,,,,https://redscores.com/pt-br/match/los-angeles-fc-austin/0UTxXjDA
EUA - Major League Soccer,23:30,Vancouver Whitecaps,SJ Earthquakes,,,,https://redscores.com/pt-br/match/sj-earthquakes-vancouver-whitecaps/VcxYc
Escócia - Premiership,12:00,Falkirk,St. Mirren,1.85,3.5,4.2,https://redscores.com/pt-br/match/st-mirren-falkirk/eextg
Escócia - Premiership,12:00,Kilmarnock,Livingston,1.85,3.7,3.9,https://redscores.com/pt-br/match/kilmarnock-livingston/7bxhc
Escócia - Premiership,12:00,Hearts,Dundee,1.42,4.75,6.5,https://redscores.com/pt-br/match/dundee-hearts/ucxEC
Escócia - Premiership,12:00,Motherwell,Hibernian,1.85,3.6,4.0,https://redscores.com/pt-br/match/hibernian-motherwell/CAxcC
Escócia - Premiership,14:45,Rangers,Aberdeen,1.28,5.75,9.0,https://redscores.com/pt-br/match/rangers-aberdeen/AAxOc
Inglaterra - Championship,09:30,Blackburn,Middlesbrough,4.1,3.6,1.85,https://redscores.com/pt-br/match/blackburn-rovers-middlesbrough/bxD
Inglaterra - Championship,09:30,Derby,Birmingham,2.7,3.2,2.62,https://redscores.com/pt-br/match/birmingham-city-derby-county/gxm
Inglaterra - Championship,09:30,Ipswich,Millwall,1.65,4.0,5.0,https://redscores.com/pt-br/match/millwall-ipswich-town/BAx4A
Inglaterra - Championship,12:00,Bristol City,West Brom,2.6,3.3,2.62,https://redscores.com/pt-br/match/west-bromwich-albion-bristol-city/fxab
Inglaterra - Championship,12:00,Hull,Sheffield Wed,1.36,4.75,8.0,https://redscores.com/pt-br/match/hull-city-sheffield-wednesday/lx5
Inglaterra - Championship,12:00,Sheffield Utd,Wrexham,1.95,3.6,3.7,https://redscores.com/pt-br/match/sheffield-united-wrexham/KxTc
Inglaterra - Championship,12:00,Southampton,Oxford Utd,1.55,3.9,6.0,https://redscores.com/pt-br/match/southampton-oxford-united/cAx2c
Inglaterra - Championship,12:00,Watford,Leicester,1.95,3.6,3.6,https://redscores.com/pt-br/match/watford-leicester-city/Mxv
Inglaterra - Championship,12:00,Charlton,Norwich,3.4,3.3,2.15,https://redscores.com/pt-br/match/charlton-athletic-norwich-city/cxQ
Inglaterra - Championship,12:00,QPR,Portsmouth,2.8,3.1,2.55,https://redscores.com/pt-br/match/portsmouth-queens-park-rangers/Cxy
Inglaterra - Championship,14:15,Swansea,Coventry,3.1,3.5,2.15,https://redscores.com/pt-br/match/swansea-city-coventry-city/px5A
Inglaterra - League One,09:30,Luton,Stockport County,2.45,3.3,2.7,https://redscores.com/pt-br/match/luton-town-stockport-county/3AxCc
Inglaterra - League One,09:30,Cardiff,Blackpool,1.38,4.75,7.0,https://redscores.com/pt-br/match/blackpool-cardiff-city/oxeA
Inglaterra - League One,12:00,Plymouth,Huddersfield,2.15,3.3,3.2,https://redscores.com/pt-br/match/plymouth-argyle-huddersfield-town/zAxDc
Inglaterra - League One,12:00,Wimbledon,Peterborough,2.15,3.4,3.2,https://redscores.com/pt-br/match/peterborough-united-afc-wimbledon/fcx6c
Inglaterra - League One,12:00,Barnsley,Doncaster,2.25,3.5,2.9,https://redscores.com/pt-br/match/barnsley-doncaster-rovers/3x1B
Inglaterra - League One,12:00,Burton,Bradford City,2.8,3.3,2.4,https://redscores.com/pt-br/match/bradford-city-burton-albion/Hbxob
Inglaterra - League One,12:00,Lincoln,Rotherham,1.36,5.0,7.5,https://redscores.com/pt-br/match/rotherham-united-lincoln-city/ibxaC
Inglaterra - League One,12:00,Mansfield,Northampton,1.7,3.6,4.75,https://redscores.com/pt-br/match/northampton-town-mansfield-town/tBxvB
Inglaterra - League One,12:00,Stevenage,Reading,1.9,3.2,4.1,https://redscores.com/pt-br/match/reading-stevenage/LxVd
Inglaterra - League One,12:00,Leyton Orient,Wycombe,3.2,3.3,2.2,https://redscores.com/pt-br/match/wycombe-wanderers-leyton-orient/aBxZc
Inglaterra - League One,12:00,Wigan,Exeter,1.95,3.1,4.33,https://redscores.com/pt-br/match/wigan-athletic-exeter-city/IxbB
Inglaterra - League One,12:00,Port Vale,Bolton,5.25,4.2,1.53,https://redscores.com/pt-br/match/bolton-wanderers-port-vale/ixVC
Inglaterra - League Two,09:30,Cambridge,Salford,2.0,3.2,3.9,https://redscores.com/pt-br/match/salford-city-cambridge-united/DbxzB
