liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Espanha - La Liga,10:00,Villarreal,Elche,1.5,4.5,6.0,https://redscores.com/pt-br/match/elche-villarreal/Ajxa6
Espanha - La Liga,12:15,Getafe,Betis,2.8,2.9,2.8,https://redscores.com/pt-br/match/getafe-real-betis/WAx7D
Espanha - La Liga,14:30,Sevilla,Rayo Vallecano,2.55,3.1,3.0,https://redscores.com/pt-br/match/rayo-vallecano-sevilla/FdxCF
Espanha - La Liga,17:00,Valencia,Alavés,2.0,3.1,4.2,https://redscores.com/pt-br/match/valencia-deportivo-alaves/PBxyY
Alemanha - Bundesliga,11:30,St. Pauli,Frankfurt,2.7,3.4,2.55,https://redscores.com/pt-br/match/st-pauli-eintracht-frankfurt/YCxad
Alemanha - Bundesliga,13:30,Union Berlin,Werder Bremen,2.25,3.4,3.25,https://redscores.com/pt-br/match/werder-bremen-fc-union-berlin/KAxvI
Itália - Serie A,08:30,Lecce,Cremonese,2.15,2.9,4.1,https://redscores.com/pt-br/match/lecce-cremonese/VCbxy2b
Itália - Serie A,11:00,Bologna,Hellas Verona,1.57,3.8,6.25,https://redscores.com/pt-br/match/hellas-verona-bologna/MjxrIb
Itália - Serie A,11:00,Fiorentina,Parma,1.75,3.5,5.0,https://redscores.com/pt-br/match/fiorentina-parma/YAxqd
Itália - Serie A,14:00,Genoa,Roma,4.2,3.4,1.9,https://redscores.com/pt-br/match/roma-genoa/SxUA
Itália - Serie A,16:45,Milan,Inter,3.6,3.0,2.25,https://redscores.com/pt-br/match/milan-inter/1AxbY
França - Ligue 1,11:00,Lens,Metz,1.3,5.25,9.5,https://redscores.com/pt-br/match/lens-metz/Ncxs6
França - Ligue 1,13:15,Brest,Le Havre,1.9,3.5,4.1,https://redscores.com/pt-br/match/brest-le-havre/lcxjI
França - Ligue 1,13:15,Nice,Rennes,2.7,3.5,2.45,https://redscores.com/pt-br/match/nice-rennes/LDxzE
França - Ligue 1,13:15,LOSC Lille,Lorient,1.5,4.2,6.25,https://redscores.com/pt-br/match/losc-lille-lorient/JFxXOb
França - Ligue 1,16:45,Lyon,Paris,1.7,3.8,5.0,https://redscores.com/pt-br/match/olympique-lyonnais-paris/jAx4gA
Países Baixos - Eredivisie,08:15,Sparta Rotterdam,Zwolle,1.72,4.2,4.2,https://redscores.com/pt-br/match/sparta-rotterdam-pec-zwolle/cHxui
Países Baixos - Eredivisie,10:30,Fortuna Sittard,Telstar,2.1,3.6,3.3,https://redscores.com/pt-br/match/fortuna-sittard-telstar/5LxMM
Países Baixos - Eredivisie,10:30,G. A. Eagle,Twente,4.2,3.75,1.83,https://redscores.com/pt-br/match/fc-twente-go-ahead-eagles/wEx3f
Países Baixos - Eredivisie,12:45,NAC Breda,Feyenoord,4.0,3.7,1.85,https://redscores.com/pt-br/match/feyenoord-nac-breda/gAxNf
Países Baixos - Eredivisie,16:00,Nijmegen,FC Volendam,1.3,6.0,8.0,https://redscores.com/pt-br/match/nec-nijmegen-fc-volendam/dexIT
Portugal - Primeira Liga,12:30,Estrela Amadora,Gil Vicente,4.75,3.2,1.83,https://redscores.com/pt-br/match/gil-vicente-estrela-amadora/8CxGiB
Portugal - Primeira Liga,15:00,Benfica,Porto,2.15,3.25,3.5,https://redscores.com/pt-br/match/benfica-porto/5Exvf
Portugal - Primeira Liga,17:30,Santa Clara,Guimaraes,2.6,3.0,2.9,https://redscores.com/pt-br/match/vitoria-sc-santa-clara/SGxCV
Turquia - Super Lig,07:30,Rizespor,Antalyaspor,1.57,3.9,5.75,https://redscores.com/pt-br/match/antalyaspor-rizespor/kAxcI
Turquia - Super Lig,07:30,Gaziantep,Karagümrük,1.95,3.6,3.6,https://redscores.com/pt-br/match/fatih-karagumruk-gaziantep-fk/McAxwDA
